Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,Level 03,dynamic,Level 03,Zone A (Building B),Concrete Pours,Structure,,,
,,Level 04,dynamic,Level 04,Zone A (Building B),Concrete Pours,Structure,,,
,,Level 05,dynamic,Level 05,Zone A (Building B),Concrete Pours,Structure,,,
,,Level 06,dynamic,Level 06,Zone A (Building B),Concrete Pours,Structure,,,
,,Level 07,dynamic,Level 07,Zone A (Building B),Concrete Pours,Structure,,,
,,Level 08,dynamic,Level 08,Zone A (Building B),Concrete Pours,Structure,,,
,,Level 09,dynamic,Level 09,Zone A (Building B),Concrete Pours,Structure,,,
,,Level 10,dynamic,Level 10,Zone A (Building B),Concrete Pours,Structure,,,
,,Level 11,dynamic,Level 11,Zone A (Building B),Concrete Pours,Structure,,,
,,Level 12,dynamic,Level 12,Zone A (Building B),Concrete Pours,Structure,,,
,,Level 13,dynamic,Level 13,Zone A (Building B),Concrete Pours,Structure,,,
,Columns,,,,,,,,,
,,Pre-Pour,,Pre-Pour,,,,,,
,,During Pour,,During Pour,,,,,,
,,Post-Pour,,Post-Pour,,,,,,
,,,,,,,,,,
Zone A (Building B) - Columns/Walls,,,,,,,,,,
,Scope,,,Structure,Concrete Pours,,,,,
,Rows,,,,,,,,,
,,Podium - B1,dynamic,B1,Columns/Walls,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - LG,dynamic,LG,Columns/Walls,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - L00,dynamic,L00,Columns/Walls,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - LGM,dynamic,LGM,Columns/Walls,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - L04,dynamic,L04,Columns/Walls,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - L02,dynamic,L02,Columns/Walls,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Level 01,dynamic,Columns / Walls,Level 01,Zone A (Building B),Concrete Pours,Structure,,
,,Level 02,dynamic,Columns / Walls,Level 02,Zone A (Building B),Concrete Pours,Structure,,
,,Level 03,dynamic,Columns / Walls,Level 03,Zone A (Building B),Concrete Pours,Structure,,
,,Level 04,dynamic,Columns / Walls,Level 04,Zone A (Building B),Concrete Pours,Structure,,
,,Level 05,dynamic,Columns / Walls,Level 05,Zone A (Building B),Concrete Pours,Structure,,
,,Level 06,dynamic,Columns / Walls,Level 06,Zone A (Building B),Concrete Pours,Structure,,
,,Level 07,dynamic,Columns / Walls,Level 07,Zone A (Building B),Concrete Pours,Structure,,
,,Level 08,dynamic,Columns / Walls,Level 08,Zone A (Building B),Concrete Pours,Structure,,
,,Level 09,dynamic,Columns / Walls,Level 09,Zone A (Building B),Concrete Pours,Structure,,
,,Level 10,dynamic,Columns / Walls,Level 10,Zone A (Building B),Concrete Pours,Structure,,
,,Level 11,dynamic,Columns / Walls,Level 11,Zone A (Building B),Concrete Pours,Structure,,
,,Level 12,dynamic,Columns / Walls,Level 12,Zone A (Building B),Concrete Pours,Structure,,
,,Level 13,dynamic,Columns / Walls,Level 13,Zone A (Building B),Concrete Pours,Structure,,
,Columns,,,,,,,,,
,,Cast in items & holding down bolts - MPX Inspection,,Cast in items and holding down bolts - MPX Inspection of all elements,,,,,,
,,Reinforcement/Post Tensioning installation - Inspected by structural engineer,,HOLD POINT - Reinforcement and Post Tensioning installation - Inspected by structural engineer and corrective actions completed and signed-off,,,,,,
,,Reinforcement installation - inspected by MPX,,Reinforcement installation - inspected by MPX,,,,,,
,,Reinforcement installation - Inspected by structural engineer,,Reinforcement installation - Inspected by structural engineer and corrective actions completed and signed-off,,,,,,
,,Corrective actions completed & signed-off,Corrective actions completed and signed-off - Attach corrective action photos below,Reinforcement installation - Inspected by structural engineer and corrective actions completed and signed-off,,,,,,
,,Concrete Testing - Compressive testing & slump tests samples,,Concrete Testing - Compressive testing and slump tests samples completed by supplier,,,,,,
,,Concrete Traceability - Mud map established,,Concrete Traceability - Mud map established to indicate date and location of pour,,,,,,
,,Concrete Test Results - 28 day compressive strength results,,Concrete test results - 28 day compressive strength results submitted and compliant,,,,,,
,,,,,,,,,,
Zone A (Building B) - Lobby / Stairs,,,,,,,,,,
,Scope,,,Structure,Concrete Pours,,,,,
,Rows,,,,,,,,,
,,Podium - B1,dynamic,Stair B1 ,Lobby/Stairs,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - B2,dynamic,Stair B2 ,Lobby/Stairs,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - LG,dynamic,LG,Lobby/Stairs,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - L00,dynamic,L00,Lobby/Stairs,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - L01,dynamic,L01,Lobby/Stairs,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - B3,dynamic,Stair B3,Lobby/Stairs,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - B6,dynamic,Stair B6,Lobby/Stairs,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - B16,dynamic,Stair B16,Lobby/Stairs,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - B3 Lobby,dynamic,Core B3 Lobby,Lobby/Stairs,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - B2 Lobby,dynamic,Core B2 Lobby,Lobby/Stairs,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - B1 Lobby,dynamic,Core B1 Lobby,Lobby/Stairs,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - L04,dynamic,L04,Lobby/Stairs,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Podium - L03,dynamic,L03,Lobby/Stairs,Podium,Zone A (Building B),Concrete Pours,Structure,
,,Level 01,dynamic,Lobby/Stairs,Level 01,Zone A (Building B),Concrete Pours,Structure,,
,,Level 02,dynamic,Lobby/Stairs,Level 02,Zone A (Building B),Concrete Pours,Structure,,
,,Level 03,dynamic,Lobby/Stairs,Level 03,Zone A (Building B),Concrete Pours,Structure,,
,,Level 04,dynamic,Lobby/Stairs,Level 04,Zone A (Building B),Concrete Pours,Structure,,
,,Level 05,dynamic,Lobby/Stairs,Level 05,Zone A (Building B),Concrete Pours,Structure,,
,,Level 06,dynamic,Lobby/Stairs,Level 06,Zone A (Building B),Concrete Pours,Structure,,
,,Level 07,dynamic,Lobby/Stairs,Level 07,Zone A (Building B),Concrete Pours,Structure,,
,,Level 08,dynamic,Lobby/Stairs,Level 08,Zone A (Building B),Concrete Pours,Structure,,
,,Level 09,dynamic,Lobby/Stairs,Level 09,Zone A (Building B),Concrete Pours,Structure,,
,,Level 10,dynamic,Lobby/Stairs,Level 10,Zone A (Building B),Concrete Pours,Structure,,
,,Level 11,dynamic,Lobby/Stairs,Level 11,Zone A (Building B),Concrete Pours,Structure,,
,,Level 12,dynamic,Lobby/Stairs,Level 12,Zone A (Building B),Concrete Pours,Structure,,
,,Level 13,dynamic,Lobby/Stairs,Level 13,Zone A (Building B),Concrete Pours,Structure,,
,Columns,,,,,,,,,
,,Pre-Pour,,Pre-Pour,,,,,,
,,During Pour,,During Pour,,,,,,
,,Post-Pour,,Post-Pour,,,,,,
,,,,,,,,,,
Zone B (Building A) - Columns/Walls,,,,,,,,,,
,Scope,,,Structure,Concrete Pours,,,,,
,Rows,,,,,,,,,
,,Podium - B1-LG (B1 Zone 09),dynamic,B1 Zone 09,B1 - LG,Columns/Walls,Podium,Zone B (Building A),Concrete Pours,Structure
,,Podium - B1-LG (B1 Zone 10),dynamic,B1 Zone 10,B1 - LG,Columns/Walls,Podium,Zone B (Building A),Concrete Pours,Structure
,,Podium - B1-LG (B1 Zone 11),dynamic,B1 Zone 11,B1 - LG,Columns/Walls,Podium,Zone B (Building A),Concrete Pours,Structure
,,Podium - LG-GF Curved Wall,grouping,Podium - LG-GF Curved Wall,,,,,,
,,LG - GF Curved Wall,expanded,LG - GF Curved Wall,LG - GF,Columns/Walls,Podium,Zone B (Building A),Concrete Pours,Structure
,,Podium - LG-GF (LG - GF Zone 09),dynamic,LG - GF Zone 09,LG - GF,Columns/Walls,Podium,Zone B (Building A),Concrete Pours,Structure
,,Podium - LG-GF (LG - GF Zone 10),dynamic,LG - GF Zone 10,LG - GF,Columns/Walls,Podium,Zone B (Building A),Concrete Pours,Structure
,,Podium - LG-GF (LG - GF Zone 11),dynamic,LG - GF Zone 11,LG - GF,Columns/Walls,Podium,Zone B (Building A),Concrete Pours,Structure
,,Podium - GF-L1,dynamic,GF - L1,Columns/Walls,Podium,Zone B (Building A),Concrete Pours,Structure,
,,Podium - GF-L2,dynamic,GF - L2,Columns/Walls,Podium,Zone B (Building A),Concrete Pours,Structure,
,,Level 01,dynamic,Columns / Walls,Level 01,Zone B (Building A),Concrete Pours,Structure,,
,,Level 02,dynamic,Columns / Walls,Level 02,Zone B (Building A),Concrete Pours,Structure,,
,,Level 03,dynamic,Columns / Walls,Level 03,Zone B (Building A),Concrete Pours,Structure,,
,,Level 04,dynamic,Columns / Walls,Level 04,Zone B (Building A),Concrete Pours,Structure,,
,,Level 05,dynamic,Columns / Walls,Level 05,Zone B (Building A),Concrete Pours,Structure,,
,,Level 06,dynamic,Columns / Walls,Level 06,Zone B (Building A),Concrete Pours,Structure,,
,Columns,,,,,,,,,
,,Cast in items & holding down bolts - MPX Inspection,,Cast in items and holding down bolts - MPX Inspection of all elements,,,,,,
,,Reinforcement/Post Tensioning installation - Inspected by structural engineer,,HOLD POINT - Reinforcement and Post Tensioning installation - Inspected by structural engineer and corrective actions completed and signed-off,,,,,,
,,Reinforcement installation - inspected by MPX,,Reinforcement installation - inspected by MPX,,,,,,
,,Reinforcement installation - Inspected by structural engineer,,Reinforcement installation - Inspected by structural engineer and corrective actions completed and signed-off,,,,,,
,,Corrective actions completed & signed-off,Corrective actions completed and signed-off - Attach corrective action photos below,Reinforcement installation - Inspected by structural engineer and corrective actions completed and signed-off,,,,,,
,,Concrete Testing - Compressive testing & slump tests samples,,Concrete Testing - Compressive testing and slump tests samples completed by supplier,,,,,,
,,Concrete Traceability - Mud map established,,Concrete Traceability - Mud map established to indicate date and location of pour,,,,,,
,,Concrete test results - 28 day compressive strength results,,Concrete test results - 28 day compressive strength results submitted and compliant,,,,,,
,,,,,,,,,,
"Zone C (Buildings C, D & E) - Slab",,,,,,,,,,
,Scope,,,Structure,Concrete Pours,,,,,
,Rows,,,,,,,,,
,,Podium - LGM,dynamic,LGM,Slab,Podium,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Podium - Ground,dynamic,Ground,Slab,Podium,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Podium - LG,dynamic,LG,Slab,Podium,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building C - Level 1,dynamic,Slab,Level 01,Building C,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building C - Level 2,dynamic,Slab,Level 02,Building C,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building C - Level 3,dynamic,Slab,Level 03,Building C,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building C - Level 4,dynamic,Level 04,Building C,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,,
,,Building D - Level 1,dynamic,Slab,Level 01,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 2,dynamic,Slab,Level 02,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 3,dynamic,Slab,Level 03,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 4,dynamic,Slab,Level 04,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 5,dynamic,Slab,Level 05,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 1,dynamic,Slab,Level 01,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 2,dynamic,Slab,Level 02,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 3,dynamic,Slab,Level 03,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 4,dynamic,Slab,Level 04,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 5,dynamic,Slab,Level 05,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,Columns,,,,,,,,,
,,Pre-Pour,,Pre-Pour,,,,,,
,,During Pour,,During Pour,,,,,,
,,Post-Pour,,Post-Pour,,,,,,
,,,,,,,,,,
"Zone C (Buildings C, D & E) - Columns/Walls",,,,,,,,,,
,Scope,,,Structure,Concrete Pours,,,,,
,Rows,,,,,,,,,
,,Podium - LG,dynamic,LG,Columns/Walls,Podium,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Podium - LGM,dynamic,LGM,Columns/Walls,Podium,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Podium - LGM (Zone 7 & 8 GF Insitu Walls),expanded,Zone 7 & 8 GF Insitu Walls,LGM,Columns/Walls,Podium,"Zone C (Buildings C, D & E)",Concrete Pours,Structure
,,Podium - L00,dynamic,L00,Columns/Walls,Podium,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building C - Level 1,dynamic,Columns / Walls,Level 01,Building C,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building C - Level 2,dynamic,Columns / Walls,Level 02,Building C,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building C - Level 3,dynamic,Columns / Walls,Level 03,Building C,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 1,dynamic,Columns / Walls,Level 01,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 2,dynamic,Columns / Walls,Level 02,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 3,dynamic,Columns / Walls,Level 03,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 4,dynamic,Columns / Walls,Level 04,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 5,dynamic,Columns / Walls,Level 05,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 1,dynamic,Columns / Walls,Level 01,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 2,dynamic,Columns / Walls,Level 02,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 3,dynamic,Columns / Walls,Level 03,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 4,dynamic,Columns / Walls,Level 04,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 5,dynamic,Columns / Walls,Level 05,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,Columns,,,,,,,,,
,,Cast in items & holding down bolts - MPX Inspection,,Cast in items and holding down bolts - MPX Inspection of all elements,,,,,,
,,Reinforcement installation - inspected by MPX,,Reinforcement installation - inspected by MPX,,,,,,
,,Reinforcement installation - Inspected by structural engineer,,Reinforcement installation - Inspected by structural engineer and corrective actions completed and signed-off,,,,,,
,,Corrective actions completed & signed-off,Corrective actions completed and signed-off - Attach corrective action photos below,Reinforcement installation - Inspected by structural engineer and corrective actions completed and signed-off,,,,,,
,,Concrete Testing - Compressive testing & slump tests samples,,Concrete Testing - Compressive testing and slump tests samples completed by supplier,,,,,,
,,Concrete Traceability - Mud map established,,Concrete Traceability - Mud map established to indicate date and location of pour,,,,,,
,,Concrete test results - 28 day compressive strength results,,Concrete test results - 28 day compressive strength results submitted and compliant,,,,,,
,,,,,,,,,,
"Zone C (Buildings C, D & E) - Lobby/Stairs",,,,,,,,,,
,Scope,,,Structure,Concrete Pours,,,,,
,Rows,,,,,,,,,
,,Podium - LG,dynamic,LG,Lobby/Stairs,Podium,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Podium - LGM,dynamic,LGM,Lobby/Stairs,Podium,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Podium - L00,dynamic,L00,Lobby/Stairs,Podium,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Podium - Building E,dynamic,Building E,Lobby/Stairs,Podium,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building C - Level 1,dynamic,Lobby / Stairs,Level 01,Building C,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building C - Level 2,dynamic,C2,Lobby / Stairs,Level 02,Building C,"Zone C (Buildings C, D & E)",Concrete Pours,Structure
,,Building C - Level 3,dynamic,Lobby / Stairs,Level 03,Building C,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 1,dynamic,Lobby / Stairs,Level 01,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 2,dynamic,Lobby / Stairs,Level 02,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 3,dynamic,Lobby / Stairs,Level 03,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 4,dynamic,Lobby / Stairs,Level 04,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building D - Level 5,dynamic,Lobby / Stairs,Level 05,Building D,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 1,dynamic,Lobby / Stairs,Level 01,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 2,dynamic,Lobby / Stairs,Level 02,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 3,dynamic,Lobby / Stairs,Level 03,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 4,dynamic,Lobby / Stairs,Level 04,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,,Building E - Level 5,dynamic,Lobby / Stairs,Level 05,Building E,"Zone C (Buildings C, D & E)",Concrete Pours,Structure,
,Columns,,,,,,,,,
,,Pre-Pour,,Pre-Pour,,,,,,
,,During Pour,,During Pour,,,,,,
,,Post-Pour,,Post-Pour,,,,,,
