resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Level 2,,,,,,,,
Site Establishment and Safety Checklist,checklist,,,,OHS,,,,,,,
,step,,,,DUCTWORK:,,,,,,,
Ductwork Checklist,checklist,,,,,Ductwork,,,,,,
Grille Fit-Off Checklist,checklist,,,,,Grille Fit-Off,,,,,,
,step,,,,PIPEWORK:,,,,,,,
Pipework Checklist,checklist,,,,,Pipework,,,,,,
Pipework Testing Checklist,checklist,,,,,Pipework Testing,,,,,,
,step,,,,PAC UNITS:,,,,,,,
,step,,,,,PAC-2-1,,,,,,
PAC Unit Checklist,checklist,,,,,,PAC Coil Unit,,,,,
Drains Checklist,checklist,,,,,,Drains,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
Grille Fit-Off Checklist,checklist,,,,,,Grille Fit-Off,,,,,
,step,,,,,PAC-2-2,,,,,,
PAC Unit Checklist,checklist,,,,,,PAC Coil Unit,,,,,
Drains Checklist,checklist,,,,,,Drains,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
Grille Fit-Off Checklist,checklist,,,,,,Grille Fit-Off,,,,,
,step,,,,,PAC-2-3,,,,,,
PAC Unit Checklist,checklist,,,,,,PAC Coil Unit,,,,,
Drains Checklist,checklist,,,,,,Drains,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
Grille Fit-Off Checklist,checklist,,,,,,Grille Fit-Off,,,,,
,step,,,,,PAC-2-4,,,,,,
PAC Unit Checklist,checklist,,,,,,PAC Coil Unit,,,,,
Drains Checklist,checklist,,,,,,Drains,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
Grille Fit-Off Checklist,checklist,,,,,,Grille Fit-Off,,,,,
,step,,,,,PAC-2-5,,,,,,
PAC Unit Checklist,checklist,,,,,,PAC Coil Unit,,,,,
Drains Checklist,checklist,,,,,,Drains,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
Grille Fit-Off Checklist,checklist,,,,,,Grille Fit-Off,,,,,
,step,,,,VAVs:,,,,,,,
,step,,,,,VAV-L2-E-19,,,,,,
VAV Checklist,checklist,,,,,,VAV,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,VAV-L2-E-18,,,,,,
VAV Checklist,checklist,,,,,,VAV,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,VAV-L2-E-3,,,,,,
VAV Checklist,checklist,,,,,,VAV,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,VAV-L2-E-4,,,,,,
VAV Checklist,checklist,,,,,,VAV,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,VAV-L2-E-6,,,,,,
VAV Checklist,checklist,,,,,,VAV,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,VAV-L2-E-7,,,,,,
VAV Checklist,checklist,,,,,,VAV,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,VAV-L2-E-15,,,,,,
VAV Checklist,checklist,,,,,,VAV,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,VAV-L2-E-8,,,,,,
VAV Checklist,checklist,,,,,,VAV,,,,,
Ductwork Checklist,checklist,,,,,,Ductwork,,,,,
,step,,,,,VAV-L2-E-9,,,,,,
VAV Checklist,checklist,,,,,,VAV,,,,,
