Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Waterproofing - Overall Progress,,,,,,,
,Scope,,,Site QA,Waterproofing,,
,Rows,,,,,,
,,Basement,dynamic,Site QA,Waterproofing,Basement,
,,Ground Floor,grouping,Ground Floor,,,
,,Ground Floor,,Site QA,Waterproofing,Ground Floor,
,,Level 1,dynamic,Site QA,Waterproofing,Level 1,
,,Level 2,dynamic,Site QA,Waterproofing,Level 2,
,,Level 3,dynamic,Site QA,Waterproofing,Level 3,
,,Level 4,dynamic,Site QA,Waterproofing,Level 4,
,,Level 5,dynamic,Site QA,Waterproofing,Level 5,
,,Level 6,dynamic,Site QA,Waterproofing,Level 6,
,,Level 7,dynamic,Site QA,Waterproofing,Level 7,
,,Level 8,dynamic,Site QA,Waterproofing,Level 8,
,,Level 9,dynamic,Site QA,Waterproofing,Level 9,
,,Level 10,dynamic,Site QA,Waterproofing,Level 10,
,,Roof,grouping,Roof,,,
,,Roof,,Site QA,Waterproofing,Roof,
,,Lift Over run,grouping,Lift Over run,,,
,,Lift Over run,,Site QA,Waterproofing,Lift Over run,
,Columns,,,,,,
,,Electrical Communications,,Electrical Communications,,,
,,Sprinkler Tank,,Sprinkler Tank,,,
,,Hydrant Tank,,Hydrant Tank,,,
,,OSD Tank,,OSD Tank,,,
,,Fire Pump Room,,Fire Pump Room,,,
,,Security screen room,,Security screen room,,,
,,Cold Water Pump room,,Cold Water Pump room,,,
,,OSB,,OSB,,,
,,Male Toilets,,Male Toilets,,,
,,Female Toilets,,Female Toilets,,,
,,Disable Toilet,,Disable Toilet,,,
,,Entrance to loading dock,,Entrance to loading dock,,,
,,Common waste,,Common waste,,,
,,Temporary penetration waste,,Temporary penetration waste,,,
,,Substation chamber,,Substation chamber,,,
,,Garbage room,,Garbage room,,,
,,Ramp to lobby,,Ramp to lobby,,,
,,Grl Residential lobby,,Grl Residential lobby,,,
,,Balcony,,Balcony,,,
,,Ensuite,,Ensuite,,,
,,Bathroom ,,Bathroom ,,,
,,Laundry,,Laundry,,,
,,Bathroom 1,,Bathroom 1,,,
,,Bathroom,,Bathroom,,,
,,Lobby 1,,Lobby 1,,,
,,Lobby 2,,Lobby 2,,,
,,External Common area,,External Common area,,,
,,Planter Boxes,,Planter Boxes,,,
,,Awnings,,Awnings,,,
,,Balcony 2,,Balcony 2,,,
,,Common area,,Common area,,,
,,Roof area,,Roof area,,,
,,Mechanical Plant room,,Mechanical Plant room,,,
,,Pebbles area 1,,Pebbles area 1,,,
,,Pebbles area 2,,Pebbles area 2,,,
,,Pebbles area 3,,Pebbles area 3,,,
,,Pebbles area 4,,Pebbles area 4,,,
,,Pebbles area 5,,Pebbles area 5,,,
,,Concrete Roof,,Concrete Roof,,,
,,,,,,,
Tiling - Overall Progress,,,,,,,
,Scope,,,Site QA,Tiling,,
,Rows,,,,,,
,,Ground Floor,dynamic,Site QA,Tiling,Ground Floor,
,,Level 1 - 101,dynamic,Site QA,Tiling,Level 1,101
,,Level 1 - 102,dynamic,Site QA,Tiling,Level 1,102
,,Level 1 - 103,dynamic,Site QA,Tiling,Level 1,103
,,Level 1 - 104,dynamic,Site QA,Tiling,Level 1,104
,,Level 1 - 105,dynamic,Site QA,Tiling,Level 1,105
,,Level 1 - 106,dynamic,Site QA,Tiling,Level 1,106
,,Level 1 - Other areas,dynamic,Site QA,Tiling,Level 1,Other areas
,,Level 2 - 201,dynamic,Site QA,Tiling,Level 2,201
,,Level 2 - 202,dynamic,Site QA,Tiling,Level 2,202
,,Level 2 - 203,dynamic,Site QA,Tiling,Level 2,203
,,Level 2 - 204,dynamic,Site QA,Tiling,Level 2,204
,,Level 2 - 205,dynamic,Site QA,Tiling,Level 2,205
,,Level 2 - 206,dynamic,Site QA,Tiling,Level 2,206
,,Level 2 - Other areas,dynamic,Site QA,Tiling,Level 2,Other areas
,,Level 3 - 301,dynamic,Site QA,Tiling,Level 3,301
,,Level 3 - 302,dynamic,Site QA,Tiling,Level 3,302
,,Level 3 - 303,dynamic,Site QA,Tiling,Level 3,303
,,Level 3 - 304,dynamic,Site QA,Tiling,Level 3,304
,,Level 3 - 305,dynamic,Site QA,Tiling,Level 3,305
,,Level 3 - 306,dynamic,Site QA,Tiling,Level 3,306
,,Level 3 - Other areas,dynamic,Site QA,Tiling,Level 3,Other areas
,,Level 4 - 401,dynamic,Site QA,Tiling,Level 4,401
,,Level 4 - 402,dynamic,Site QA,Tiling,Level 4,402
,,Level 4 - 403,dynamic,Site QA,Tiling,Level 4,403
,,Level 4 - 404,dynamic,Site QA,Tiling,Level 4,404
,,Level 4 - 405,dynamic,Site QA,Tiling,Level 4,405
,,Level 4 - 406,dynamic,Site QA,Tiling,Level 4,406
,,Level 4 - Other areas,dynamic,Site QA,Tiling,Level 4,Other areas
,,Level 5 - 501,dynamic,Site QA,Tiling,Level 5,501
,,Level 5 - 502,dynamic,Site QA,Tiling,Level 5,502
,,Level 5 - 503,dynamic,Site QA,Tiling,Level 5,503
,,Level 5 - 504,dynamic,Site QA,Tiling,Level 5,504
,,Level 5 - 505,dynamic,Site QA,Tiling,Level 5,505
,,Level 5 - 506,dynamic,Site QA,Tiling,Level 5,506
,,Level 5 - Other areas,dynamic,Site QA,Tiling,Level 5,Other areas
,,Level 6 - 601,dynamic,Site QA,Tiling,Level 6,601
,,Level 6 - 602,dynamic,Site QA,Tiling,Level 6,602
,,Level 6 - 603,dynamic,Site QA,Tiling,Level 6,603
,,Level 6 - 604,dynamic,Site QA,Tiling,Level 6,604
,,Level 6 - 605,dynamic,Site QA,Tiling,Level 6,605
,,Level 6 - 606,dynamic,Site QA,Tiling,Level 6,606
,,Level 6 - Other areas,dynamic,Site QA,Tiling,Level 6,Other areas
,,Level 7 - 701,dynamic,Site QA,Tiling,Level 7,701
,,Level 7 - 702,dynamic,Site QA,Tiling,Level 7,702
,,Level 7 - 703,dynamic,Site QA,Tiling,Level 7,703
,,Level 7 - 704,dynamic,Site QA,Tiling,Level 7,704
,,Level 7 - 705,dynamic,Site QA,Tiling,Level 7,705
,,Level 7 - 706,dynamic,Site QA,Tiling,Level 7,706
,,Level 7 - Other areas,dynamic,Site QA,Tiling,Level 7,Other areas
,,Level 8 - 801,dynamic,Site QA,Tiling,Level 8,801
,,Level 8 - 802,dynamic,Site QA,Tiling,Level 8,802
,,Level 8 - 803,dynamic,Site QA,Tiling,Level 8,803
,,Level 8 - 804,dynamic,Site QA,Tiling,Level 8,804
,,Level 8 - 805,dynamic,Site QA,Tiling,Level 8,805
,,Level 8 - 806,dynamic,Site QA,Tiling,Level 8,806
,,Level 8 - Other areas,dynamic,Site QA,Tiling,Level 8,Other areas
,,Level 9 - 901,dynamic,Site QA,Tiling,Level 9,901
,,Level 9 - 902,dynamic,Site QA,Tiling,Level 9,902
,,Level 9 - 903,dynamic,Site QA,Tiling,Level 9,903
,,Level 9 - 904,dynamic,Site QA,Tiling,Level 9,904
,,Level 9 - 905,dynamic,Site QA,Tiling,Level 9,905
,,Level 9 - 906,dynamic,Site QA,Tiling,Level 9,906
,,Level 9 - Other areas,dynamic,Site QA,Tiling,Level 9,Other areas
,,Level 10 - 1001,dynamic,Site QA,Tiling,Level 10,1001
,,Level 10 - 1002,dynamic,Site QA,Tiling,Level 10,1002
,,Level 10 - 1003,dynamic,Site QA,Tiling,Level 10,1003
,,Level 10 - 1004,dynamic,Site QA,Tiling,Level 10,1004
,,Level 10 - 1005,dynamic,Site QA,Tiling,Level 10,1005
,,Level 10 - 1006,dynamic,Site QA,Tiling,Level 10,1006
,,Level 10 - Other areas,dynamic,Site QA,Tiling,Level 10,Other areas
,Columns,,,,,,
,,Wall Tiling ITP,,Wall Tiling ITP,,,
,,Floor Tiling ITP,,Floor Tiling ITP,,,
