"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"505c60cc-9a61-485c-b81d-8b67e1521418","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C"
"e4481df9-efcd-4989-83a6-3b70d477a8de","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA"
"d513384a-2e20-49de-a652-7b79df40e78b","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","Waste & Stacks"
"e6e9f92b-9878-407f-934a-15be44a0c323","","checklist-sectioned","not-started","Common waste & stack qa check","checklist","FALSE","FALSE","QA BUILDING C","Level 1 QA","Waste & Stacks","Common Waste & Stack QA Check"
"4c6e04c1-075d-4bda-a8c5-4ff3eb072ccf","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","Main Cold Water Reticulation"
"b1513d3e-a2f2-456b-8aef-802cd7c1e3b2","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","Main Cold Water Reticulation","Cold Water"
"bd0f152b-26f6-4eaf-88ad-8efb790f3531","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP103M","First Fix"
"b196a718-52d8-40c2-94fd-f3eed7ff8d68","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP103M","First Fix","Waste"
"5eb072ca-ab23-4f2e-aec0-fa664c9ddf6a","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP103M","First Fix","Waste","Apartment Waste QA Checklist"
"f743e611-354e-443e-9e25-4d1eba22f139","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP103M","First Fix","Water"
"075ddf1b-2517-4f73-83f2-fc29075e15cc","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP103M","First Fix","Water","Apartment Waste QA Checklist"
"1a8e042a-35cb-404c-b4e5-ea9dd6cb1ad3","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP103M","First Fix","Pre line"
"67c2aebe-9395-4330-aba1-711f55722529","","checklist-flat","not-started","Apartment pre line","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP103M","First Fix","Pre line","Apartment pre line"
"ffbdf8ec-b3d6-46b1-947a-debc61f86d39","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP103M","Second Fix"
"d09317af-0f2f-4624-82ed-a3894732a2fe","","checklist-flat","not-started","Apartment 2nd fix qa checklist","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP103M","Second Fix","Apartment 2nd Fix QA Checklist"
"27ef2015-9471-46e6-b3e1-1ec834604b9e","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP104M"
"154e1b6f-dc36-4527-beee-416fc1f3eac1","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP104M","Underslab drainage"
"fa43ee88-badc-4dc8-b098-b69e768ff5d9","","checklist-sectioned","not-started","Underslab checklist","checklist","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP104M","Underslab drainage","Underslab Checklist"
"e8397af7-e4c6-4242-b8d9-5734dc385ad1","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP104M","First Fix"
"a407e94d-21f3-4988-9786-fe0ecabbab3f","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP104M","First Fix","Waste"
"a1f76af8-ea51-43b3-ad24-1bd3b149d39e","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP104M","First Fix","Waste","Apartment Waste QA Checklist"
"734f7b78-22de-4242-be32-022380dbe6af","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP104M","First Fix","Water"
"a677ffc5-3749-4d1d-a185-22abde2a6559","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP104M","First Fix","Water","Apartment Waste QA Checklist"
"4e57e8a7-916d-4a74-a0d7-6a4a98891da5","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP104M","First Fix","Pre line"
"2115017d-2ced-4d9f-b243-5834b5c1acd6","","checklist-flat","not-started","Apartment pre line","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP104M","First Fix","Pre line","Apartment pre line"
"e3e94253-af7d-4bce-bf94-1bc51d18c380","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP104M","Second Fix"
"d6b17531-18d0-4348-8165-b99e139c0fbb","","checklist-flat","not-started","Apartment 2nd fix qa checklist","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP104M","Second Fix","Apartment 2nd Fix QA Checklist"
"d14a1c48-9cf9-4f4d-96ea-47545bc96b7f","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP105M"
"d6ad0711-98aa-40d4-8ff4-5c658f711b72","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP105M","Underslab drainage"
"e7c6c444-4db8-4803-864e-e40a21f6b2ac","","checklist-sectioned","not-started","Underslab checklist","checklist","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP105M","Underslab drainage","Underslab Checklist"
"06283af9-b233-467c-969b-a1595ff07660","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP105M","First Fix"
"a1c612fb-af94-4540-906f-3de6472f7eb3","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP105M","First Fix","Waste"
"bba6a1e6-1d8a-418d-af46-d1e83acf4900","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP105M","First Fix","Waste","Apartment Waste QA Checklist"
"f4005fa5-fac6-43aa-9e05-d6cf0e34e359","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP105M","First Fix","Water"
"f6362c0d-16d8-4948-954c-ef5cad4b02de","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP105M","First Fix","Water","Apartment Waste QA Checklist"
"2f47bb19-44a1-4d3c-a261-096c43418d04","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP105M","First Fix","Pre line"
"4b5ad485-70e8-4e22-b6e4-0040754c2922","","checklist-flat","not-started","Apartment pre line","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP105M","First Fix","Pre line","Apartment pre line"
"048f9d63-3b7e-445f-a412-ab978741255e","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP105M","Second Fix"
"da95095a-4df6-4328-9af5-33616e1b241f","","checklist-flat","not-started","Apartment 2nd fix qa checklist","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP105M","Second Fix","Apartment 2nd Fix QA Checklist"
"f2eb4947-e5ab-485b-8385-7ec96fa5c14e","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP106M"
"5ac1be39-6765-4c4f-9331-116a71b2cdc1","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP106M","Underslab drainage"
"e82f14ef-f2d4-47c1-8d2d-e130767572ca","","checklist-sectioned","not-started","Underslab checklist","checklist","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP106M","Underslab drainage","Underslab Checklist"
"51248994-eb39-4340-a630-c9e3da0a62c4","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP106M","First Fix"
"2de661ae-3c13-42d1-85d5-8e0282511599","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP106M","First Fix","Waste"
"656189ef-7526-40c2-abff-ec09aa3ce586","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP106M","First Fix","Waste","Apartment Waste QA Checklist"
"caf3fe80-9df7-414a-9a8c-c981a43316e9","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP106M","First Fix","Water"
"8ed81281-f84d-496d-b1db-bbcfd0ffbb10","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP106M","First Fix","Water","Apartment Waste QA Checklist"
"21952306-23ec-46d2-a6f9-1c21a85695aa","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP106M","First Fix","Pre line"
"ff6adf01-6a04-44bd-b8ca-35fa13472921","","checklist-flat","not-started","Apartment pre line","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP106M","First Fix","Pre line","Apartment pre line"
"25b59f65-1e41-4e7d-8e78-b1d3f299f686","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP106M","Second Fix"
"93639765-5098-494f-9e35-90fbf79dce78","","checklist-flat","not-started","Apartment 2nd fix qa checklist","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP106M","Second Fix","Apartment 2nd Fix QA Checklist"
"22db04ca-f1a0-4f9a-a2ff-185a9e9fd53b","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP107M"
"34c9dc5d-7523-4227-9eba-d7ff76f7d5e3","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP107M","Underslab drainage"
"c604359e-3e0e-4da0-b037-5d1107621937","","checklist-sectioned","not-started","Underslab checklist","checklist","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP107M","Underslab drainage","Underslab Checklist"
"cb33abf5-2548-4c85-ab17-f45b9e5195e8","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP107M","First Fix"
"315dede3-3836-43ad-926b-fa4084355927","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP107M","First Fix","Waste"
"700c6460-837b-4e38-9b43-b21c8c4540c9","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP107M","First Fix","Waste","Apartment Waste QA Checklist"
"b77f1d31-fea2-473e-852d-2b8fc19397f0","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP107M","First Fix","Water"
"78310c51-0db6-4905-b08b-1eed875002ab","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP107M","First Fix","Water","Apartment Waste QA Checklist"
"bcac8c0e-3ceb-480f-a770-f1b04529b34f","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP107M","First Fix","Pre line"
"ed26a493-2a2a-4fa1-bb0a-56ad49881239","","checklist-flat","not-started","Apartment pre line","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP107M","First Fix","Pre line","Apartment pre line"
"0b198a2c-c917-4d8f-bf5a-f708bde2fddb","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP107M","Second Fix"
"6223abcd-8bd4-48ec-8279-ab42c3347e14","","checklist-flat","not-started","Apartment 2nd fix qa checklist","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP107M","Second Fix","Apartment 2nd Fix QA Checklist"
"9d2d87af-ed58-4bd6-89b0-bb7355a3f64b","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP108M"
"7d89e7d0-d22f-4085-80b6-d2a29c896eb1","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP108M","Underslab drainage"
"b410bc44-43ca-4750-842c-4673ba6a8c3d","","checklist-sectioned","not-started","Underslab checklist","checklist","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP108M","Underslab drainage","Underslab Checklist"
"a3e71d75-28dc-4ec4-8b26-7a782ae46117","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP108M","First Fix"
"1e7523cf-88ed-4712-bdd8-c9967ef35e25","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP108M","First Fix","Waste"
"bacf18e9-18c9-4b67-98bd-fba79bbca242","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP108M","First Fix","Waste","Apartment Waste QA Checklist"
"c02281da-acbb-429f-a37a-dd81cbf2185c","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP108M","First Fix","Water"
"86a7fb33-dff6-4630-b0ab-23228b2655e6","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP108M","First Fix","Water","Apartment Waste QA Checklist"
"3364a561-3620-4e5d-acc5-539f5a3a4d65","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP108M","First Fix","Pre line"
"79a78d3f-c554-49a0-976a-dc45f577a300","","checklist-flat","not-started","Apartment pre line","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP108M","First Fix","Pre line","Apartment pre line"
"e65006bf-6264-49a9-99c6-e6ff487e29a2","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP108M","Second Fix"
"c29d1c79-07b1-4d3b-b70c-04b40060e219","","checklist-flat","not-started","Apartment 2nd fix qa checklist","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP108M","Second Fix","Apartment 2nd Fix QA Checklist"
"2d510c15-5457-41ee-8789-5400e3e3a9d7","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP109M"
"66e606e6-000e-4130-81bf-5fa4e1f42c65","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP109M","Underslab drainage"
"a4db699e-8bad-4cec-b4f8-f9d3223df695","","checklist-sectioned","not-started","Underslab checklist","checklist","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP109M","Underslab drainage","Underslab Checklist"
"592c9c3c-2135-4198-80b3-1876ea2de035","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP109M","First Fix"
"38fd7618-04cf-43c1-86d6-37c517f4651f","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP109M","First Fix","Waste"
"67d512ad-b343-4ad9-a706-70b6424027b1","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP109M","First Fix","Waste","Apartment Waste QA Checklist"
"640904c4-9cc0-44ab-a223-f6817368f668","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP109M","First Fix","Water"
"74400035-f80c-423d-b2e1-da6f57f5994b","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP109M","First Fix","Water","Apartment Waste QA Checklist"
"20b436e1-718b-4870-893c-f2e146290afd","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP109M","First Fix","Pre line"
"ffb2c7c3-1d44-447d-8220-4dee611638f8","","checklist-flat","not-started","Apartment pre line","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP109M","First Fix","Pre line","Apartment pre line"
"6217791c-fd4f-4364-96c8-1735cd3a2e3f","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP109M","Second Fix"
"64e9f1a5-0074-4b6a-891c-1f15c0ec3782","","checklist-flat","not-started","Apartment 2nd fix qa checklist","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP109M","Second Fix","Apartment 2nd Fix QA Checklist"
"c95d010a-bbda-4950-aa50-8a8fa934dc5f","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP110M"
"cd9470e1-1b79-4b16-a87e-ff21d93005de","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP110M","Underslab drainage"
"fcb8f087-f4fd-4edd-9e55-2ffd30052e20","","checklist-sectioned","not-started","Underslab checklist","checklist","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP110M","Underslab drainage","Underslab Checklist"
"6177eef1-456b-4633-a34a-fb20b5148ecd","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP110M","First Fix"
"e4e8c92d-2698-41cc-9490-6027275e16ea","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP110M","First Fix","Waste"
"24ae0e29-8425-4ac5-9ee9-4977540f777e","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP110M","First Fix","Waste","Apartment Waste QA Checklist"
"d979f926-94f1-451e-984f-e9c175a003c2","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP110M","First Fix","Water"
"255e3a01-9e64-43c2-9ca3-11879a8be7b1","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP110M","First Fix","Water","Apartment Waste QA Checklist"
"8bacc65d-db03-4fcf-81b4-b116c1300103","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP110M","First Fix","Pre line"
"0b8357e1-90a1-4a23-9dca-352d95097ae3","","checklist-flat","not-started","Apartment pre line","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP110M","First Fix","Pre line","Apartment pre line"
"710b1a0c-a713-432a-a908-f48f3e0b908f","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP110M","Second Fix"
"cc56f698-1666-4549-ab5e-37c7f30052d8","","checklist-flat","not-started","Apartment 2nd fix qa checklist","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP110M","Second Fix","Apartment 2nd Fix QA Checklist"
"1433f740-ce34-4b6e-84c1-7f47dc3c92d3","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP111M"
"483f360f-8389-4dff-bc7d-b911616aeef6","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP111M","Underslab drainage"
"5134ebee-063f-4de9-890f-a8fbb4b4a492","","checklist-sectioned","not-started","Underslab checklist","checklist","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP111M","Underslab drainage","Underslab Checklist"
"bbcf41f5-72db-48e1-a282-8186f452b601","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP111M","First Fix"
"5bdbe24d-99dd-4b6c-95a5-b501513a29f6","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP111M","First Fix","Waste"
"94457339-82de-4373-b6ad-f0ae1b9544e8","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP111M","First Fix","Waste","Apartment Waste QA Checklist"
"64ca20c3-7c1e-4358-becf-6931eab16f32","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP111M","First Fix","Water"
"d0f391f3-7324-447e-a60a-3f46d8863554","","checklist-flat","not-started","QA - Apartment Waste","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP111M","First Fix","Water","Apartment Waste QA Checklist"
"be42436f-578a-4bd7-83ad-3e06e76466cf","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP111M","First Fix","Pre line"
"c67af9eb-75bf-44cb-a73d-c2990a52bc5c","","checklist-flat","not-started","Apartment pre line","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP111M","First Fix","Pre line","Apartment pre line"
"fa3ec323-a905-404f-a9c6-050618d20df4","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 1 QA","AP111M","Second Fix"
"6d41abe0-fb25-46a8-9fa3-04ff766a8182","","checklist-flat","not-started","Apartment 2nd fix qa checklist","checklist-flat","FALSE","FALSE","QA BUILDING C","Level 1 QA","AP111M","Second Fix","Apartment 2nd Fix QA Checklist"
"dd04ba9b-470c-4fe4-8d83-c5c0336c1fea","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 2 QA"
"e16e239b-f87e-4f62-896b-1adb071c200f","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 2 QA","Waste & Stacks"
"5575d8bd-7328-4595-991f-2be8494530e7","","checklist-sectioned","not-started","Common waste & stack qa check","checklist","FALSE","FALSE","QA BUILDING C","Level 2 QA","Waste & Stacks","Common Waste & Stack QA Check"
"5b4508ee-10d2-4018-a2a6-d7679dd494a2","","folder-normal","not-started","","step","TRUE","FALSE","QA BUILDING C","Level 2 QA","Main Water Reticulation"
