"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d680c985-b014-49ee-9f14-1392bb3cbe6e","","folder-normal","pass","","step","TRUE","FALSE","Lift  Pit 1 - Walls"
"8d0f0659-8951-4d93-bdc3-f7c6801c17e7","","checklist-flat","pass","987ebf6629ca416251cb19ccec6052bb7d304c92ae455460e3ab581ba8cfa88c","checklist-flat","FALSE","FALSE","Lift  Pit 1 - Walls","Enviro HP1200"
"85e36749-2ac0-49d7-913e-953d7495927c","","folder-normal","not-started","","step","TRUE","FALSE","Lift  Pit 2 - Walls"
"e62e1d1e-2c09-495c-b339-f4ea35d0114b","","checklist-flat","not-started","987ebf6629ca416251cb19ccec6052bb7d304c92ae455460e3ab581ba8cfa88c","checklist-flat","FALSE","FALSE","Lift  Pit 2 - Walls","Enviro HP1200"
