Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Panels Progress,,,,,,
,Scope,,,Panels,,
,Rows,,,,,
,,Level B2,dynamic,Level B2,Panels,Precast Manufacture
,,Level B1,dynamic,Level B1,Panels,Precast Manufacture
,Columns,,,,,
,,Precast Element Details,,precast element details,,
,,Reinforcing Yard Checks (Reo QA),,reinforcing yard checks (reo qa),,
,,Formwork Set Up Checks (Tables QA),,formwork set up checks (tables qa),,
,,Prepour Checks (Tables QA),,prepour checks (tables qa),,
,,Demould Inspection (Yard QA),,demould inspection (yard qa),,
,,Loading Out (Yard QA),,loading out (yard qa),,
,,"Test Results, Certificates and Documentation (Reo & Yard QA)",,"test results, certificates and documentation (reo & yard qa)",,
,,,,,,
Precast Stairs Progress,,,,,,
,Scope,,,Precast Stairs,,
,Rows,,,,,
,,Precast Stairs,dynamic,Precast Stairs,Precast Manufacture,
,Columns,,,,,
,,Precast Element Details,,precast element details,,
,,Reinforcing Yard Checks (Reo QA),,reinforcing yard checks (reo qa),,
,,Formwork Set Up Checks (Tables QA),,formwork set up checks (tables qa),,
,,Prepour Checks (Tables QA),,prepour checks (tables qa),,
,,Demould Inspection (Yard QA),,demould inspection (yard qa),,
,,Loading Out (Yard QA),,loading out (yard qa),,
,,"Test Results, Certificates and Documentation (Reo & Yard QA)",,"test results, certificates and documentation (reo & yard qa)",,
