Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,248 Manchester - Block D,dynamic,Block D,248 Manchester
,,248 Manchester - Block E,dynamic,Block E,248 Manchester
,,248 Manchester - Block F,dynamic,Block F,248 Manchester
,,248 Manchester - Block E,dynamic,Block E,248 Manchester
,,Te Kaha - Northwest,dynamic,Northwest,Te Kaha
,,Hagley Park,dynamic,Hagley Park,
,Columns,,,,
,,"Dimensions of Unit (length, Width, Thickness)",,"Dimensions of Unit (length, Width, Thickness)",Quality Checks
,,Rebates & Blockouts Removed,,Rebates and Blockouts Removed,Quality Checks
,,Weldplates Cleaned off,,Weldplates Cleaned off,Quality Checks
,,Drossbacks drilled & clear,,Drossbacks drilled and clear,Quality Checks
,,Drossback Length Correct,,Drossback Length Correct,Quality Checks
,,Inserts cleaned & clear,,Inserts cleaned and clear,Quality Checks
,,Inserts in Correct Location,,Inserts in Correct Location,Quality Checks
,,Roughning Correct,,Roughning Correct,Quality Checks
,,All edges stoned,,All edges stoned,Quality Checks
,,Cracks Repaired,,Cracks Repaired,Quality Checks
,,Chips Repaired,,Chips Repaired,Quality Checks
,,Do Surfaces need Remedial,,Do Surfaces need Remedial,Quality Checks
,,Weather issues,,Weather issues,Quality Checks
