"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"eec95cde-5674-4026-9a98-13be0fd6472d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"95b871cf-df0c-44a2-8547-c674912716b3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Earthworks"
"d878a3cf-5e57-4d71-bdf9-7fa8f1a14ddf","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Earthworks","Basement 4"
"4b14b6bd-6cb8-44bf-bc27-b4e2e89bbb82","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Earthworks","Basement 4","Shoring Piles"
"32fcb93a-225f-4f2d-b05f-f1598e598dce","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Earthworks","Basement 3","Shotcrete"
"ea8ec70b-294b-4f52-a109-d9456694aba9","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 3","Shotcrete","Shoring Wall 1"
"4dc10eeb-4568-48a7-b3c5-48c73985e2d4","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 3","Shotcrete","Shoring Wall 2"
"3e81b357-aea1-4cbd-a8ac-0cd01648839b","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 3","Shotcrete","Shoring Wall 3"
"ac6d95e3-de83-4eea-a4a2-5708ff54177e","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 3","Shotcrete","Shoring Wall 4"
"22e02c6f-a6d0-4d1e-8a81-54f6b85a106e","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 3","Shotcrete","Shoring Wall 5"
"24c7b84a-6be0-4e80-b990-ce7033f9a40e","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 3","Shotcrete","Shoring Wall 6"
"3de90c42-b495-4911-93ae-e662801541d8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Earthworks","Basement 3","Anchors"
"93c8b46b-ed8c-4c27-b9d9-f510608395f1","","checklist-sectioned","not-started","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 3","Anchors","Shoring Wall 1"
"417951aa-9416-4d59-b64e-45e970fb803a","","checklist-sectioned","not-started","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 3","Anchors","Shoring Wall 2"
"bbc0e846-86e3-4202-a8ad-0141bda05127","","checklist-sectioned","not-started","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 3","Anchors","Shoring Wall 3"
"031d88c2-e7d5-4078-829d-17c3aad1a10f","","checklist-sectioned","not-started","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 3","Anchors","Shoring Wall 4"
"904179d8-5709-49e2-9898-3ef5c1992b66","","checklist-sectioned","not-started","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 3","Anchors","Shoring Wall 5"
"d05ec92e-2301-4932-89d1-de68f39cb7ec","","checklist-sectioned","not-started","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 3","Anchors","Shoring Wall 6"
"789f5e01-acf2-4cd9-9755-b394fc32a8b4","","checklist-flat","not-started","Bulk Excavation","checklist-flat","FALSE","FALSE","Site QA","Earthworks","Basement 3","Bulk Excavation"
"324eee9c-5035-4a4d-9e8e-93f7016a7c92","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Earthworks","Basement 2"
"28be9248-8b9d-4838-ae5c-af60cf04e6c9","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Earthworks","Basement 2","Shoring Piles"
"b76fd2ce-de31-4c9e-a760-4586d8b1df9b","","checklist-sectioned","pass","Excavation & Shoring (V140421)","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Shoring Piles","Shoring Wall 1"
"c1366939-a20f-4679-8e48-fe2772c68676","","checklist-sectioned","pass","Excavation & Shoring (V140421)","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Shoring Piles","Shoring Wall 2"
"00a06712-3d43-45df-aa4f-864b787bf96d","","checklist-sectioned","pass","Excavation & Shoring (V140421)","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Shoring Piles","Shoring Wall 3"
"474d671a-e76b-44ad-9abe-4f7b3ecdd533","","checklist-sectioned","pass","Excavation & Shoring (V140421)","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Shoring Piles","Shoring Wall 4"
"1049a5b0-5a71-4fbb-b14c-8c7ba1b0b70c","","checklist-sectioned","pass","Excavation & Shoring (V140421)","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Shoring Piles","Shoring Wall 5"
"c0f82293-ba9d-4fb5-b536-3142fbc64144","","checklist-sectioned","pass","Excavation & Shoring (V140421)","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Shoring Piles","Shoring Wall 6"
"aeb87b51-9319-445d-b387-af0f2ceffc29","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Earthworks","Basement 2","Shotcrete"
"72a7b348-09ee-4caf-95fd-4b4ea23da0b5","","checklist-sectioned","pass","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Shotcrete","Shoring Wall 1"
"9454c971-1562-4d2f-a873-07b8bc2f05d4","","checklist-sectioned","pass","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Shotcrete","Shoring Wall 2"
"2364e2eb-90d2-499a-af65-df3fdbfe6bdb","","checklist-sectioned","pass","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Shotcrete","Shoring Wall 3"
"75a4197c-2a68-410a-a154-693926128582","","checklist-sectioned","work-in-progress","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Shotcrete","Shoring Wall 4"
"01029d1e-53f3-499a-b7c2-9e4cc3cfb9c8","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Shotcrete","Shoring Wall 5"
"af473954-e561-4fd9-b8c5-b657081b71f1","","checklist-sectioned","not-started","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Shotcrete","Shoring Wall 6"
"cf055b65-ae54-45de-8d82-10bc1980b55b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Earthworks","Basement 2","Anchors"
"69ceda53-719f-4767-b109-e3b111610abc","","checklist-sectioned","not-started","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Anchors","Shoring Wall 1"
"46ad11a6-dc84-4a31-ab9d-4693d199ffcd","","checklist-sectioned","not-started","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Anchors","Shoring Wall 2"
"2eac2f6b-9478-4bcc-95d5-4ba174b50604","","checklist-sectioned","not-started","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Anchors","Shoring Wall 3"
"bbc85cee-ebc5-4a55-b5ba-88bc59955948","","checklist-sectioned","not-started","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Anchors","Shoring Wall 4"
"c0a4092d-4864-4392-b773-53667c6d8605","","checklist-sectioned","not-started","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Anchors","Shoring Wall 5"
"91085ccc-94da-48bb-a25a-7b4cb23183b7","","checklist-sectioned","not-started","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 2","Anchors","Shoring Wall 6"
"33cf7e46-2c57-489f-80f3-edb2c64712e9","","checklist-flat","not-started","Bulk Excavation","checklist-flat","FALSE","FALSE","Site QA","Earthworks","Basement 2","Bulk Excavation"
"fcb06e06-93ef-4c70-88c2-157b5e00dd44","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Earthworks","Basement 1"
"bb258868-1f24-41e9-9081-199397a7dbfe","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Earthworks","Basement 1","Shoring Piles"
"7c76be6c-e634-412b-881e-9abc6474af19","","checklist-sectioned","pass","Excavation & Shoring (V140421)","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shoring Piles","Shoring Wall 1"
"b1abee12-d262-4cba-a587-ee45f9fa4235","","checklist-sectioned","pass","Excavation & Shoring (V140421)","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shoring Piles","Shoring Wall 2"
"44cf8fc5-3597-4382-83d3-b53163b4ab78","","checklist-sectioned","pass","Excavation & Shoring (V140421)","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shoring Piles","Shoring Wall 3"
"e623d4f3-9c18-4e3a-beb4-0f554e36dc36","","checklist-sectioned","pass","Excavation & Shoring (V140421)","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shoring Piles","Shoring Wall 4"
"d09b0d5e-4d9f-425c-a401-4b239eec943b","","checklist-sectioned","pass","Excavation & Shoring (V140421)","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shoring Piles","Shoring Wall 5"
"2ea725f0-64a6-4865-985a-14cd82065ebf","","checklist-sectioned","pass","Excavation & Shoring (V140421)","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shoring Piles","Shoring Wall 6"
"75615dc0-4319-4639-9759-d81eadb0b6f8","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete"
"227df8cf-0c4c-4c88-873d-b59d576ca3eb","","checklist-sectioned","pass","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete","Shoring Wall 1"
"0d1997ea-61d0-46f3-afc8-0ef2957ff54d","","checklist-sectioned","pass","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete","Shoring Wall 2"
"cf33531a-7ab3-4950-abbf-5489525ae238","","checklist-sectioned","pass","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete","Shoring Wall 3"
"1f47a695-5d80-4c9d-bfc3-f4f477d58267","","checklist-sectioned","pass","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete","Shoring Wall 4"
"b4628b3d-6726-4f45-9ce2-cae686b13d05","","checklist-sectioned","pass","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete","Shoring Wall 5"
"f37059b9-61ae-459c-9f88-4464a83f0673","","checklist-sectioned","pass","Shotcrete","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Shotcrete","Shoring Wall 6"
"f98e8876-525d-4804-89b6-a90557e35fc5","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Earthworks","Basement 1","Anchors"
"deadfb80-f94a-4c38-bf87-ed0418071864","","checklist-sectioned","pass","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Anchors","Shoring Wall 1"
"8cca8065-7d80-4dfb-9aba-39ef97f002a3","","checklist-sectioned","pass","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Anchors","Shoring Wall 2"
"9ce55416-9d98-4bf4-a5aa-a3c60914ce1d","","checklist-sectioned","pass","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Anchors","Shoring Wall 3"
"d452c4cf-2c3f-4759-ac70-19aab37fb0e3","","checklist-sectioned","pass","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Anchors","Shoring Wall 4"
"8b9bc591-ef4c-4005-9c56-88f1598be923","","checklist-sectioned","pass","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Anchors","Shoring Wall 5"
"9c409482-3395-484c-8eb2-5f426d36620a","","checklist-sectioned","pass","Rock Anchoring","checklist","FALSE","FALSE","Site QA","Earthworks","Basement 1","Anchors","Shoring Wall 6"
"4a02ecad-bce3-45ef-bea8-e013f6b8ad79","","checklist-flat","pass","Bulk Excavation","checklist-flat","FALSE","FALSE","Site QA","Earthworks","Basement 1","Bulk Excavation"
"160a6cc0-a36c-490d-9124-95d5789136ca","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure"
"0da00158-01ee-4d40-98fa-29a2ad1d88b7","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Structure","Footings - Shotcrete"
"2ab386b4-f532-4289-ae4f-a289a0adb181","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Slab on Ground"
"5ef39b29-af87-4774-b3da-b09c70be727d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Structure","Slab on Ground","Capping Beams"
"e392effb-3ead-498c-ab01-722f4738961a","","checklist-flat","not-started","Bulk Excavation","checklist-flat","FALSE","FALSE","Site QA","Structure","Slab on Ground","Bulk Excavation"
"99159e46-e42c-4fc9-9149-e6462b5f8495","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Basement 4"
"fc7414b2-6366-4ec0-b5c9-8b59a37b3fde","","checklist-flat","not-started","Detailed Excavations","checklist-flat","FALSE","FALSE","Site QA","Structure","Basement 4","Detailed Excavation"
"ab97328d-8ea4-4e8a-bebe-e82202469f7e","","checklist-sectioned","not-started","Formwork & Reinforcing","checklist","FALSE","FALSE","Site QA","Structure","Basement 4","Formwork & Reinforcing"
"890c197e-cecd-4e87-93d1-1080d1b34b42","","checklist-sectioned","not-started","Pad Footings, Strip Footings, Lift Pits & Piles (V140421)","checklist","FALSE","FALSE","Site QA","Structure","Basement 4","Lift Pit 01 & 02"
"d9a5e5ce-c7a3-4904-8da5-8fe657d04648","","checklist-sectioned","not-started","Pad Footings, Strip Footings, Lift Pits & Piles (V140421)","checklist","FALSE","FALSE","Site QA","Structure","Basement 4","Lift Pit 04"
"a9a03508-c307-4b99-919b-920c4b8299ea","","checklist-sectioned","not-started","Pad Footings, Strip Footings, Lift Pits & Piles (V140421)","checklist","FALSE","FALSE","Site QA","Structure","Basement 4","Lift Pit 05"
"3bfba6f7-19e6-47c4-886d-d3ef8bdb689b","","checklist-sectioned","not-started","Pad Footings, Strip Footings, Lift Pits & Piles (V140421)","checklist","FALSE","FALSE","Site QA","Structure","Basement 4","Lift Pit 06 & 07"
"3839546a-dc32-47d6-9317-13c0c9803c01","","checklist-flat","not-started","Pad Footings","checklist-flat","FALSE","FALSE","Site QA","Structure","Basement 4","Pad footings"
"0a4e38de-3e7a-4d0c-8322-d6f62faeca88","","checklist-sectioned","not-started","Pad Footings, Strip Footings, Lift Pits & Piles (V140421)","checklist","FALSE","FALSE","Site QA","Structure","Basement 4","Strip footings"
"b2420b4f-ab48-4e1b-8162-5f052173d2c0","","checklist-flat","not-started","Ground Beams","checklist-flat","FALSE","FALSE","Site QA","Structure","Basement 4","Ground Beams"
"1a8c1984-a25d-45fe-a198-345dc2e8b8b3","","checklist-flat","not-started","Pad Footings","checklist-flat","FALSE","FALSE","Site QA","Structure","Basement 4","Pad footings"
"90533a75-b92b-4635-b1ad-950e0540739d","","checklist-sectioned","not-started","SOG","checklist","FALSE","FALSE","Site QA","Structure","Basement 4","SOG"
"63cf5895-55d7-492f-a4bd-3fdbf5921329","","checklist-sectioned","not-started","Columns","checklist","FALSE","FALSE","Site QA","Structure","Basement 4","Columns"
"2e22864d-6e8a-4fb7-85f8-620074503574","","checklist-sectioned","not-started","Hydraulic Groundwork","checklist","FALSE","FALSE","Site QA","Structure","Basement 4","Hydraulic Groundwork"
"e9d2d37f-0c33-4c67-bc1c-0afa6728ae76","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Basement 3"
"66082ba8-d73d-4e32-bad3-11433e0d0f2d","","checklist-sectioned","not-started","Formwork & Reinforcing","checklist","FALSE","FALSE","Site QA","Structure","Basement 3","Formwork & Reinforcing"
"4868a475-832d-42ac-8f4b-ac7aac690064","","checklist-flat","not-started","Suspended Slab","checklist-flat","FALSE","FALSE","Site QA","Structure","Basement 3","Suspended Slab"
"ebc2f158-c232-4bdb-83ec-c46b780ed672","","checklist-sectioned","not-started","Columns","checklist","FALSE","FALSE","Site QA","Structure","Basement 3","Columns"
"319a2d0b-2cf6-4338-a032-0d04e9a47e2d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Basement 2"
"16e249f0-c896-4225-9d39-d26dbf113220","","checklist-sectioned","not-started","Formwork & Reinforcing","checklist","FALSE","FALSE","Site QA","Structure","Basement 2","Formwork & Reinforcing"
"48aba106-b2bc-4901-93b3-eabe2d23fdf4","","checklist-flat","not-started","Suspended Slab","checklist-flat","FALSE","FALSE","Site QA","Structure","Basement 2","Suspended Slab"
"c374d934-aced-4b77-baba-c9b9603c6232","","checklist-sectioned","not-started","Columns","checklist","FALSE","FALSE","Site QA","Structure","Basement 2","Columns"
"098e860f-4fbb-4d6c-acf7-42029b460154","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Basement 1"
"b2ef93ac-4ae7-45bb-9984-5a38c9fbe207","","checklist-sectioned","not-started","Formwork & Reinforcing","checklist","FALSE","FALSE","Site QA","Structure","Basement 1","Formwork & Reinforcing"
"d53a352e-cce0-48d9-b35e-36b083ff8b96","","checklist-flat","not-started","Suspended Slab","checklist-flat","FALSE","FALSE","Site QA","Structure","Basement 1","Suspended Slab"
"6ca1c715-cf33-4da5-a612-4d58842b050e","","checklist-sectioned","not-started","Columns","checklist","FALSE","FALSE","Site QA","Structure","Basement 1","Columns"
"27bdfa8a-3665-4dbe-a81a-70fb6d20f2a2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Ground"
"79ee61d9-e851-43b5-aa47-6388c216d7a7","","checklist-sectioned","not-started","Precast","checklist","FALSE","FALSE","Site QA","Structure","Ground","Precast"
"af54aae9-97fc-4ce1-aaed-12b36612092a","","checklist-sectioned","not-started","Formwork & Reinforcing","checklist","FALSE","FALSE","Site QA","Structure","Ground","Formwork & Reinforcing"
"69788223-1a60-4591-8432-d956b7b92d3a","","checklist-sectioned","not-started","Columns","checklist","FALSE","FALSE","Site QA","Structure","Ground","Columns"
"4b0d7bfc-2041-4e21-8049-010540401d03","","checklist-flat","not-started","Suspended Slab","checklist-flat","FALSE","FALSE","Site QA","Structure","Ground","Concrete Pour"
"d9dc979a-e584-48dc-ad17-10f2effe4d45","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Building A"
"7ee3bd2f-17c8-49e5-b9d6-53dddb95318c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Building A","Level 1"
"bb1ab9fc-4d0d-4bba-82db-486efd10d720","","checklist-sectioned","not-started","Precast","checklist","FALSE","FALSE","Site QA","Structure","Building A","Level 1","Precast"
"c85201f4-2beb-4718-8325-63417e98dcf7","","checklist-sectioned","not-started","Formwork & Reinforcing","checklist","FALSE","FALSE","Site QA","Structure","Building A","Level 1","Formwork & Reinforcing"
"230e6ce3-9bd6-4b3b-aa3f-24cc038fdf3c","","checklist-sectioned","not-started","Columns","checklist","FALSE","FALSE","Site QA","Structure","Building A","Level 1","Columns"
"8a3a9737-730f-48d8-a8a0-e28cd03df1be","","checklist-flat","not-started","Suspended Slab","checklist-flat","FALSE","FALSE","Site QA","Structure","Building A","Level 1","Concrete Pour"
"e1378713-caf8-4aa3-a507-1ede16bb5d5e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Building A","Level 2"
"f4545665-2d31-497c-a44f-30637b70743a","","checklist-sectioned","not-started","Precast","checklist","FALSE","FALSE","Site QA","Structure","Building A","Level 2","Precast"
"8f441eec-227c-4a39-aa0e-c54f24b57bef","","checklist-sectioned","not-started","Formwork & Reinforcing","checklist","FALSE","FALSE","Site QA","Structure","Building A","Level 2","Formwork & Reinforcing"
"945fd914-5c96-4a2d-9dc0-b72e57cfacdc","","checklist-sectioned","not-started","Columns","checklist","FALSE","FALSE","Site QA","Structure","Building A","Level 2","Columns"
"d3b2f718-1083-4798-b404-d71db57def14","","checklist-flat","not-started","Suspended Slab","checklist-flat","FALSE","FALSE","Site QA","Structure","Building A","Level 2","Concrete Pour"
"936096f0-3d46-42f2-b7be-672882abdc36","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Building A","Level 3"
"ffb51229-b65a-431b-93c4-719940367096","","checklist-sectioned","not-started","Precast","checklist","FALSE","FALSE","Site QA","Structure","Building A","Level 3","Precast"
"90fb86dd-b148-4043-9d5c-dfefa14db1f0","","checklist-sectioned","not-started","Formwork & Reinforcing","checklist","FALSE","FALSE","Site QA","Structure","Building A","Level 3","Formwork & Reinforcing"
"865f1ce7-fe28-4778-a04f-2273dba963b1","","checklist-sectioned","not-started","Columns","checklist","FALSE","FALSE","Site QA","Structure","Building A","Level 3","Columns"
"c868e1bf-d937-4923-8169-d0831f1c2a02","","checklist-flat","not-started","Suspended Slab","checklist-flat","FALSE","FALSE","Site QA","Structure","Building A","Level 3","Concrete Pour"
"10b263c6-8c55-4190-bd92-59880c399f92","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Structure","Building A","Level 4"
"5dfa8f61-2e4c-49cf-bd62-e0d0dc3ce732","","checklist-sectioned","not-started","Precast","checklist","FALSE","FALSE","Site QA","Structure","Building A","Level 4","Precast"
