Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
125e27fb-9f82-4435-a0e3-2ffcddeff5a3,,checklist-flat,not-started,Bathroom & Laundry Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 3,301,Internal Waterproofing
3b20ff73-e9ff-4c9c-94f8-e4a5f58ba2db,,checklist-flat,not-started,Bathroom & Laundry Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 3,302,Internal Waterproofing
62efe292-bf0a-44b8-b80f-e17eb60dfd47,,checklist-flat,not-started,Bathroom & Laundry Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 3,303,Internal Waterproofing
e41c53a8-71aa-47cd-9df0-81e873a3f339,,checklist-flat,not-started,Bathroom & Laundry Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 3,304,Internal Waterproofing
58c0625e-c040-40f4-a6b8-1659e3dc595b,,checklist-flat,not-started,Bathroom & Laundry Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 3,305,Internal Waterproofing
31b84b13-75e2-4b20-8c24-80faa488914c,,checklist-flat,not-started,Bathroom & Laundry Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 3,306,Internal Waterproofing
6515c8fe-627b-4ceb-b4dd-d4f44b4ed773,,checklist-flat,not-started,Bathroom & Laundry Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 3,307,Internal Waterproofing
6630e67d-3899-45a3-b719-6970eda409cf,,checklist-flat,not-started,Bathroom & Laundry Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 3,308,Internal Waterproofing
c5fe0cd6-1b81-4980-ad08-5b6da50018cc,,checklist-flat,not-started,Bathroom & Laundry Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 3,309,Internal Waterproofing
e3c4d280-651e-44dd-afac-9716630fff40,,checklist-flat,not-started,Bathroom & Laundry Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 3,310,Internal Waterproofing
50a9586b-7a5d-4f7b-b47e-0397c45a4546,,checklist-flat,not-started,Bathroom & Laundry Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 4,401,Internal Waterproofing
13da41d8-a82c-41f7-a2ec-d107bc10c8c4,,checklist-flat,not-started,Bathroom & Laundry Waterproofing,checklist-flat,FALSE,FALSE,Site QA,Fit Out,Building A,Level 4,402,Internal Waterproofing
