"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"e72253d2-5e9b-4049-ba47-97f549a35572","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"952a2d49-90e3-44d6-b6eb-1963386fe1dc","","checklist-flat","not-started","Pile Schedule","checklist-flat","FALSE","FALSE","Site QA","Pile Schedule"
"e860b601-2678-4554-b4eb-f9c43a495026","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Daily Pile Record"
"e230a8ac-d53c-473b-918e-d8a907233be1","","checklist-flat","work-in-progress","Daily Pile Record","checklist-flat","FALSE","FALSE","Site QA","Daily Pile Record","Daily Pile Record 9.8.23"
"53afbdd7-538a-4b0f-89a3-416151ef0d66","","checklist-flat","not-started","Daily Pile Record","checklist-flat","FALSE","FALSE","Site QA","Daily Pile Record","Daily Pile Record 10/08/23"
"dad8bff7-29cf-4456-9178-4add57b69458","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","CFA, CSP and Displacement Pile Record"
"20a3afd3-77cb-49ba-a622-0e5112e7960f","","checklist-sectioned","work-in-progress","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","2"
"36f6ab3d-f6ec-43fd-ac9e-752f90e84f0b","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","3"
"aea8ae24-e88c-47f2-9810-42ed406206b4","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","4"
"ddf0dbca-1e2b-4181-87fb-66f6af5bf697","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","5"
"2c648d8f-0adf-44b5-8334-3e273144ccab","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","6"
"ba8c728f-b369-4367-813d-9967159d723c","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","7"
"5ef6e412-705c-4faf-aae2-3bade1432380","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","8"
"3bf714b5-474f-4c62-a5f3-919446a34a3d","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","9"
"7eb5e6a7-a246-47da-bf16-6a45dec75a9f","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","10"
"b4fcb9bc-299b-4e71-a679-00b9e8c281c4","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","11"
"ac8ef974-6dcf-4395-9d9a-52765da78e6c","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","12"
"4d57d4e3-c460-41b4-844e-370d102427cc","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","13"
"fd23c475-52d8-4cbf-b3ff-680903ac4d9a","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","14"
"fad4c73b-4791-4a46-abe9-0ec726e63cfd","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","15"
"699c579a-a2fd-44ba-b6dc-9a4394bd0b1d","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","16"
"d1063ae3-409f-4106-b0ed-ddc8cf5131e4","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","17"
"9900d179-077d-4796-a258-c7f11d5d9360","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","18"
"27c86167-d077-47df-920e-806412194266","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","19"
"2f9d9848-51d5-4ff0-89db-41835e440f95","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","20"
"59d9034d-ee42-4a8d-bb7d-d1b2119f64d1","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","21"
"7b1a3541-0ae5-4c89-b0d8-1f8c8ceb2518","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","22"
"c6adc930-bf67-4f1e-8494-6678412bcd87","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","23"
"5cd7d879-4e97-4658-ab0e-a03163b7510b","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","24"
"8f37d278-26f4-42b1-9c0d-9504d3c1f74e","","checklist-sectioned","not-started","KA-FRM-076 - CFA, CSP and Displacement Pile Record","checklist","FALSE","FALSE","Site QA","CFA, CSP and Displacement Pile Record","25"
