"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"7a1f0ec2-82fa-4067-b59c-1b82ec72fd5c","","checklist-sectioned","not-started","DG-QA-TP018 Inspection and Test Plan (ITP)","checklist","FALSE","FALSE","DG-QA-TP018 Inspection and Test Plan (ITP)"
"1b1903eb-cbe3-508e-8ac0-4e449a9ed4b5","","checkpoint-group","not-started","","","FALSE","FALSE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection"
"7dd2de00-093e-5395-ad87-994614152077","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.1 - Service Locates"
"78da077b-9e93-58b0-9d87-ea2977dcb75d","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.2 - Temporary Traffic Management"
"ddda7466-3a1d-5ce5-80f1-478d0d4640e6","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.3 - Culvert Bedding"
"79fca90e-cc23-509f-ad33-87f883eae41e","","holdpoint","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","AUTHORITY HOLDPOINT"
"9d3c67f2-f915-54f1-b7e6-54a94c02b2fe","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.4 - AP65 Backfill"
"760f0d51-202e-58c3-a4c8-62d230ac69d4","","holdpoint","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","AUTHORITY HOLDPOINT"
"ccd35d4a-9881-5ec5-8616-d3b2b58d23fb","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.5 - AP40 Backfill"
"9636c68d-7892-5978-94cb-96113640ec41","","holdpoint","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","AUTHORITY HOLDPOINT"
"551c9ff4-8f8f-5371-bee6-ba2b96ead8e5","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.6 - Pavement Strength"
"a9a206ab-aaca-5345-b2e5-ba2f860e9f5e","","holdpoint","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","AUTHORITY HOLDPOINT"
"35945863-6b2e-5061-a31c-d24732523341","","checkpoint-status","not-started","","","TRUE","TRUE","DG-QA-TP018 Inspection and Test Plan (ITP)","1. Receiving Inspection","1.7 - Alignment"
