Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
1c98a568-a2fd-40d3-a04f-2fc96ada74f3,,checklist-sectioned,,c4991360b1f2449614c623df8c0fde1ee3c398465c9440cdd015c94774877a1a,checklist,FALSE,FALSE,Facade ,Tower 1 (West),Tower 1 - Level 1 ,Tower 1 - Level 1(North),Exterior Balconies -see podium level 1 for WP,Balcony - Apartment 402,Exterior Balconies & Tiling
206fd4b7-c8f6-4bbf-b114-6ce5231e3807,,checklist-sectioned,,c4991360b1f2449614c623df8c0fde1ee3c398465c9440cdd015c94774877a1a,checklist,FALSE,FALSE,Facade ,Tower 1 (West),Tower 1 - Level 1 ,Tower 1 - Level 1(North),Exterior Balconies -see podium level 1 for WP,Balcony - Apartment 403,Exterior Balconies & Tiling
0b1dd2b3-7f60-4b5f-8776-a62a62690f64,,checklist-sectioned,,c4991360b1f2449614c623df8c0fde1ee3c398465c9440cdd015c94774877a1a,checklist,FALSE,FALSE,Facade ,Tower 1 (West),Tower 1 - Level 1 ,Tower 1 - Level 1(North),Exterior Balconies -see podium level 1 for WP,Balcony - Apartment 404,Exterior Balconies & Tiling
846aa257-383c-4fe2-90e4-d08b0d156d81,,checklist-sectioned,,c4991360b1f2449614c623df8c0fde1ee3c398465c9440cdd015c94774877a1a,checklist,FALSE,FALSE,Facade ,Tower 1 (West),Tower 1 - Level 1 ,Tower 1 - Level 1(North),Exterior Balconies -see podium level 1 for WP,Balcony -Apartment 405,Exterior Balconies & Tiling
8305ed8e-5780-4b05-ade8-672645a21010,,checklist-sectioned,,c4991360b1f2449614c623df8c0fde1ee3c398465c9440cdd015c94774877a1a,checklist,FALSE,FALSE,Facade ,Tower 1 (West),Tower 1 - Level 1 ,Tower 1 - Level 1 (West),Exterior Balconies- see podium/level 1 for WP,Balcony - Apartment 401,Exterior Balconies & Tiling
358e5f32-9fea-4bec-b38c-c4ab3390c757,,checklist-sectioned,,c4991360b1f2449614c623df8c0fde1ee3c398465c9440cdd015c94774877a1a,checklist,FALSE,FALSE,Facade ,Tower 1 (West),Tower 1 - Level 1 ,Tower 1 - Level 1 (South),Exterior Balconies -see podium level 1 for WP,Balcony - Apartment 401,Exterior Balconies & Tiling
0d5e5215-60cc-55da-af49-5db31733c394,,checklist-sectioned,,070c123e997c39e064ccafb786eca803ed5bc456779e4084c9d9d93df121ce87,checklist,FALSE,FALSE,Facade ,Tower 1 (West),Tower 1 - Level 2,Tower 1 -Level 2 (North),Exterior Balconies,Balcony - Apartment 501,Exterior Balconies & Tiling
e9994a16-48c7-579c-9af9-c716307b08c2,,checklist-sectioned,,070c123e997c39e064ccafb786eca803ed5bc456779e4084c9d9d93df121ce87,checklist,FALSE,FALSE,Facade ,Tower 1 (West),Tower 1 - Level 2,Tower 1 -Level 2 (North),Exterior Balconies,Balcony - Apartment 502,Exterior Balconies & Tiling
5adbd930-108d-5958-be4f-d4c3e1cc567d,,checklist-sectioned,,070c123e997c39e064ccafb786eca803ed5bc456779e4084c9d9d93df121ce87,checklist,FALSE,FALSE,Facade ,Tower 1 (West),Tower 1 - Level 2,Tower 1 -Level 2 (North),Exterior Balconies,Balcony/Roof - Apartment 503,Exterior Balconies & Tiling
bb6827f7-1da4-5af2-a04f-6d2b21c79267,,checklist-sectioned,,070c123e997c39e064ccafb786eca803ed5bc456779e4084c9d9d93df121ce87,checklist,FALSE,FALSE,Facade ,Tower 1 (West),Tower 1 - Level 2,Tower 1- Level 2 ( West),Exterior Balconies,Balcony - Apartment 501,Exterior Balconies & Tiling
9c98397c-b1a5-526c-b592-dfe4406fa21d,,checklist-sectioned,,070c123e997c39e064ccafb786eca803ed5bc456779e4084c9d9d93df121ce87,checklist,FALSE,FALSE,Facade ,Tower 1 (West),Tower 1 - Level 2,Tower 1- Level 2 ( West),Exterior Balconies,Balcony - Apartment 506,Exterior Balconies & Tiling
6593f193-a079-5eab-8417-7ecf32ec033a,,checklist-sectioned,,070c123e997c39e064ccafb786eca803ed5bc456779e4084c9d9d93df121ce87,checklist,FALSE,FALSE,Facade ,Tower 1 (West),Tower 1 - Level 2,Tower 1-Level 2 ( South),Exterior Balconies,Balcony - Apartment 505,Exterior Balconies & Tiling
