Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
47073f67-51e5-4606-9800-52aada2ba84c,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,Terminal Plaza,Landside,Rack: 7060-1-PPC-00001,Cabinet ITC,
b2e5d35b-a567-4da6-bf0c-2948d3a69cb9,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,Terminal Plaza,Landside,Rack: 7060-2-PPC-00002,Cabinet ITC,
f539c76c-245e-4476-aa72-5d7484b61152,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,Terminal Plaza,Landside,Rack: 7060-3-PPC-00003,Cabinet ITC,
910dcaa3-cf01-487f-840c-d2c1cfb8df8b,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,Terminal Plaza,Landside,Rack: 7060-4-PPC-00004,Cabinet ITC,
2acf5b56-a309-46ad-992d-e5b31b2a56d6,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,Terminal Plaza,Landside,Rack: 7060-5-PPC-00005,Cabinet ITC,
58d50efe-cec5-4744-8385-57cece8d4453,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,Terminal Plaza,Landside,Rack: 7060-6-PPC-00006,Cabinet ITC,
744eb633-d668-403b-a55c-85c3c310eb14,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,Terminal Plaza,Landside,Rack: 7060-7-PPC-00007,Cabinet ITC,
19589cc4-024a-4562-b094-41ca878e79da,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,Terminal Plaza,Landside,Rack: 7060-8-PPC-00008,Cabinet ITC,
b306f201-e311-4f33-826f-72deb4fda8fc,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,CarPark 1-2 Arrivals,Landside Arrivals,Rack: 7020-1-PPC-00001,Cabinet ITC,
c9add808-a82e-4c3d-b66b-bd9870588a5f,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,CarPark 1-2 Arrivals,Landside Arrivals,Rack: 7020-2-PPC-00002,Cabinet ITC,
f685d135-665c-4c8d-8243-1c5998d3597b,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,CarPark 1-2 Arrivals,Landside Arrivals,Rack: 7020-3-PPC-00003,Cabinet ITC,
f6106528-c29d-487c-9414-2260e0a247f9,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,CarPark 1-2 Arrivals,Landside Arrivals,Rack: 7020-4-PPC-00004,Cabinet ITC,
31faff7e-a5a1-43f3-9849-ff1929e418d4,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,CarPark 1-2 Arrivals,Landside Arrivals,Rack: 7020-5-PPC-00005,Cabinet ITC,
f34c58f5-bcd8-4b06-9b68-8ecd720b8f45,,checklist-flat,not-started,"zSYS - Communications - Cabinet (old version, 15-03-24)",checklist-flat,FALSE,FALSE,Communications,Copper,CarPark 1-2 Arrivals,Landside Arrivals,Rack: 7020-6-PPC-00006,Cabinet ITC,
