Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,
3c5f9400-9192-5581-a06c-ba1939b1e6c5,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B40.16,Rack: 4B40.16-PPC-00001,Cabinet ITC,Checked By (Heyday/MDE):,
eb528f07-23be-5ce7-813e-70bd950c9b11,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B40.16,Rack: 4B40.16-PPC-00002,Cabinet ITC,Checked By (Heyday/MDE):,
34e58790-28f1-57e9-a026-5074cf133920,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B40.16,Rack: 4B40.16-PPC-00003,Cabinet ITC,Checked By (Heyday/MDE):,
ce10bba6-9b0e-59c7-96b0-18f623848068,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B40.16,Rack: 4B40.16-PPC-00004,Cabinet ITC,Checked By (Heyday/MDE):,
b31ec7c4-8f0a-53d1-84c5-846cf0ee8e91,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B40.16,Rack: 4B40.16-PPC-00005,Cabinet ITC,Checked By (Heyday/MDE):,
b2738293-089b-5668-8951-52b2a01538b4,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B40.16,Rack: 4B40.16-PPC-00006,Cabinet ITC,Checked By (Heyday/MDE):,
7cf7d935-e8be-5908-a817-3bbf37850b82,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B40.16,Rack: 4B40.16-PPC-00007,Cabinet ITC,Checked By (Heyday/MDE):,
05c87890-7f37-5201-a217-6287d66abd3b,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B40.16,Rack: 4B40.16-PPC-00008,Cabinet ITC,Checked By (Heyday/MDE):,
a1524f7d-6763-53e4-a604-9b8ab8dd843d,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B40.16,Rack: 4B40.16-PPC-00009,Cabinet ITC,Checked By (Heyday/MDE):,
3ba089b0-a5ef-5de5-8004-65921586e960,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B40.16,Rack: 4B40.16-PPC-00010,Cabinet ITC,Checked By (Heyday/MDE):,
e49dfae3-fd9f-5abb-82bf-c0e1a270c2ea,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B40.16,Rack: 4B40.16-PPC-00011,Cabinet ITC,Checked By (Heyday/MDE):,
91d33511-9ae6-5892-bbf6-da942653ce75,,holdpoint,not-started,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,FDR-4B42.18,Rack: 4B42.18-PPC-00001,Cabinet ITC,Checked By (Heyday/MDE):,
e1d6ac89-124f-5323-abc3-49f1b949fec3,,holdpoint,not-started,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,FDR-4B43.06,Rack: 4B43.06-PPC-00001,Cabinet ITC,Checked By (Heyday/MDE):,
20d7377b-5b64-5ff3-8f54-c8b6f1360ef3,,holdpoint,not-started,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,FDR-4B43.01,Rack: 4B43.01-PPC-00001,Cabinet ITC,Checked By (Heyday/MDE):,
b73a0268-db05-5adf-b30d-4a366b653e61,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B44.01,Rack: 4B44.01-PPC-00001,Cabinet ITC,Checked By (Heyday/MDE):,
f70cd430-53ea-5a26-bb49-48c117a8eb7b,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B44.01,Rack: 4B44.01-PPC-00002,Cabinet ITC,Checked By (Heyday/MDE):,
92f6e85a-2d49-5fca-b773-e083a4892a5f,,holdpoint,pass,Communications - Cabinet:7ea45823-f0f0-4797-a3d6-e4ef97ffaa13:2ff22c34-eb26-4df6-afa8-2ad76c2cc4a7,,TRUE,TRUE,Communications,Copper,Basement,BDR-4B44.01,Rack: 4B44.01-PPC-00003,Cabinet ITC,Checked By (Heyday/MDE):,
