Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
9702edb4-1e90-4539-b881-c9331f75ef86,,checklist-flat,,Communications - Cabinet,checklist-flat,FALSE,FALSE,Communications,Copper,Basement,FDR-4B42.18,Rack: 4B42.18-PPC-00001,Cabinet ITC,
b883ddab-6f82-4386-ad9d-fc5343761453,,checklist-flat,,Communications - Cabinet,checklist-flat,FALSE,FALSE,Communications,Copper,Basement,FDR-4B43.06,Rack: 4B43.06-PPC-00001,Cabinet ITC,
2d6e9ffd-929e-4ebd-adf5-12afcebf7390,,checklist-flat,,Communications - Cabinet,checklist-flat,FALSE,FALSE,Communications,Copper,Basement,FDR-4B43.01,Rack: 4B43.01-PPC-00001,Cabinet ITC,
98de340b-c31f-4f38-bcce-c3638ad31f63,,checklist-flat,,Communications - Cabinet,checklist-flat,FALSE,FALSE,Communications,Copper,Basement,FDR-4B44.04,Rack: 4B44.04-PPC-00001,Cabinet ITC,
11e22eba-c968-4ff5-8f17-5d3f5f9227bf,,checklist-flat,,Communications - Cabinet,checklist-flat,FALSE,FALSE,Communications,Copper,Basement,FDR-4B44.04,Rack: 4B44.04-PPC-00002,Cabinet ITC,
884bfdb5-176e-4ef7-99b9-725b3a395f1c,,checklist-flat,,Communications - Cabinet,checklist-flat,FALSE,FALSE,Communications,Copper,Basement,FDR-4B44.04,Rack: 4B44.04-PPC-00003,Cabinet ITC,
e17a2f0b-6cfe-420d-a14f-53a8a84bc7b2,,checklist-flat,,Communications - Cabinet,checklist-flat,FALSE,FALSE,Communications,Copper,Basement,FDR-4B44.04,Rack: 4B44.04-PPC-00004,Cabinet ITC,
25bff24a-a254-48d5-b1d7-cf558e98f6b6,,checklist-flat,,Communications - Cabinet,checklist-flat,FALSE,FALSE,Communications,Copper,Basement,FDR-4B44.05,Rack: 4B44.05-PPC-00001,Cabinet ITC,
e8da87af-f1bb-4f92-9a8e-1bc08619d95a,,checklist-flat,,Communications - Cabinet,checklist-flat,FALSE,FALSE,Communications,Copper,Basement,FDR-4B44.05,Rack: 4B44.05-PPC-00002,Cabinet ITC,
5dd97cdc-3be5-4d4a-8230-e0bef3954ca0,,checklist-flat,,Communications - Cabinet,checklist-flat,FALSE,FALSE,Communications,Copper,Basement,FDR-4B44.05,Rack: 4B44.05-PPC-00003,Cabinet ITC,
