resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,501,,,,,,,,
QA - Waste / Stacks,checklist,,,,Common Waste & Stacks ,,,,,,,
QA - Main Water Reticulation,checklist,,,,Main Water Reticulation,,,,,,,
QA - Apartment Waste,checklist,,,,First Fix,,,,,,,
Apartment 2nd Fix QA Checklist,checklist,,,,Second Fix,,,,,,,
,step,,,502,,,,,,,,
QA - Waste / Stacks,checklist,,,,Common Waste & Stacks ,,,,,,,
QA - Main Water Reticulation,checklist,,,,Main Water Reticulation,,,,,,,
QA - Apartment Waste,checklist,,,,First Fix,,,,,,,
Apartment 2nd Fix QA Checklist,checklist,,,,Second Fix,,,,,,,
