resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
SYS - Job Details Checklist (V1),checklist,,,Job Details,,,,,,,,
,step,,,Precast Manufacture,,,,,,,,
,step,,,,794-P01 to 794-P149,,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P01,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P02,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P03,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P04,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P05,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P06,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P07,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P08,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P09,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P10,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P11,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P12,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P13,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P14,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P15,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P16,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P17,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P18,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P19,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P20,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P21,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P22,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P23,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P24,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P25,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P26,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P27,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P28,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P29,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P30,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P31,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P32,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P33,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P34,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P35,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P36,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P37,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P38,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P39,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P40,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P41,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P42,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P43,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P44,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P45,,,,,,
QA - Item Checklist (V6),checklist,,,,,794-P46,,,,,,
