resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
SYS - Job Details Checklist (V1),checklist,,,Job Details,,,,,,,,
,step,,,Precast Manufacture,,,,,,,,
,step,,,,Precast Panels,,,,,,,
,step,,,,,797-P01 to 797-P206,,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P01,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P02,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P03,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P04,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P05,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P06,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P07,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P08,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P09,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P10,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P11,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P12,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P13,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P14,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P15,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P16,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P17,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P18,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P19,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P20,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P21,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P22,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P23,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P24,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P25,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P26,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P27,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P28,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P29,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P30,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P31,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P32,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P33,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P34,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P35,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P36,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P37,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P38,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P39,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P40,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P41,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P42,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P43,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P44,,,,,
QA - Item Checklist (V6),checklist,,,,,,797-P45,,,,,
