"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"383c0d1f-14de-4c17-8f46-96adfc4d3a32","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"5b1a318e-5a20-40f2-b4f9-95faf5bb004f","","work-in-progress","","folder","TRUE","FALSE","Site QA","Retaining Wall"
"b17a60f4-975a-4a21-81ce-bc18fb0453c4","","not-started","","folder","TRUE","FALSE","Site QA","Retaining Wall","Type 1 - Swale Boardwalk"
"cb20651d-4081-459b-8491-177df953ed4f","","not-started","Retaining Wall Checklist","checklist","FALSE","FALSE","Site QA","Retaining Wall","Type 1 - Swale Boardwalk","Retaining Wall"
"9896c4bd-7d86-49f5-a893-e56a2a27a979","","pass","","folder","TRUE","FALSE","Site QA","Retaining Wall","Type 2 - Pond Boardwalk"
"40866961-c35c-47c7-92e3-d88a75758d42","","pass","Retaining Wall Checklist","checklist","FALSE","FALSE","Site QA","Retaining Wall","Type 2 - Pond Boardwalk","Retaining Wall"
"90c3b394-dd88-4f2e-bb44-6430f5683978","","work-in-progress","","folder","TRUE","FALSE","Site QA","Retaining Wall","VIE"
"73a89309-c4a6-4361-b84c-d0daece8e926","","work-in-progress","Retaining Wall Checklist","checklist","FALSE","FALSE","Site QA","Retaining Wall","VIE","Retaining Wall"
"569a655d-98ad-42f5-8469-c0f5d2f81ce0","","not-started","","folder","TRUE","FALSE","Site QA","Retaining Wall","Energy Centre"
"e257394f-c6dd-4303-b917-2408c501eccb","","not-started","Retaining Wall Checklist","checklist","FALSE","FALSE","Site QA","Retaining Wall","Energy Centre","Retaining Wall"
"f0961635-6ecc-416e-8e3c-69d99a06e8f7","","work-in-progress","","folder","TRUE","FALSE","Site QA","Civils"
"d6ed252b-e6b9-4f07-9ad1-f2f6161545f1","","not-started","","folder","TRUE","FALSE","Site QA","Civils","VIE & Energy Centre"
"a0a3b5fc-14ce-4b5e-a3dd-920f39cca5d5","","not-started","Detailed Excavation Checklist","checklist","FALSE","FALSE","Site QA","Civils","VIE & Energy Centre","Excavation Checklist"
"14f30a74-3bee-4ad6-941a-8894b9469342","","not-started","Cess Pits Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","VIE & Energy Centre","Cess Pits"
"045f77ca-b3f7-44f4-bd22-0f956a60ffed","","not-started","Channel Drain Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","VIE & Energy Centre","Channel Drain"
"a18158e7-453a-40a6-aa77-366eb9ec9505","","not-started","Services Checklist","checklist","FALSE","FALSE","Site QA","Civils","VIE & Energy Centre","Services Checklist"
"b51bfe82-47ba-4d73-8cfd-230fae1cfb07","","not-started","Oil Interceptor Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","VIE & Energy Centre","Oil Interceptor"
"6cc1530a-0fff-485e-abaf-f92ea04f71ca","","not-started","Cess Pits Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","VIE & Energy Centre","Cess Pit Checklist"
"14758178-8874-4303-ad38-1b3806386be4","","not-started","Road Checklist","checklist","FALSE","FALSE","Site QA","Civils","VIE & Energy Centre","Road Checklist"
"c90ff9c2-3d43-418f-b6db-f82814032ee9","","not-started","Pavement Checklist","checklist","FALSE","FALSE","Site QA","Civils","VIE & Energy Centre","Pavement Checklist"
"1171e5a9-af32-4c8b-b608-f17785b60c6f","","not-started","Kerbs Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","VIE & Energy Centre","Kerbs Checklist"
"0b1cf0be-4df1-418f-89f0-a1916d0d9f0f","","not-started","Detailed Excavation Checklist","checklist","FALSE","FALSE","Site QA","Civils","VIE & Energy Centre","Excavation"
"a90c2ffc-16af-43d7-bb80-2a4411d83cca","","not-started","Services Checklist","checklist","FALSE","FALSE","Site QA","Civils","VIE & Energy Centre","Service Installation"
"55216a2d-9cd5-4ae4-8c2d-b6a48df12dc9","","not-started","Waterproofing Checklist","checklist","FALSE","FALSE","Site QA","Civils","VIE & Energy Centre","Waterproofing Checklist"
"27cf0422-a5ab-4e86-bf2e-aa339f8fca74","","not-started","Concrete Pour","checklist","FALSE","FALSE","Site QA","Civils","VIE & Energy Centre","Concrete Pour"
"3bb47a50-c9e2-4888-aa67-dfa036d98bad","","work-in-progress","","folder","TRUE","FALSE","Site QA","Civils","Stage 1"
"466289ba-f7a5-43f5-a6e9-1ae3c5fb3191","","not-started","Detailed Excavation Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","Excavation"
"d7a96db4-15ce-4129-8bf5-dea6167fd8a5","","not-started","Services Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","Services"
"407652b8-bd19-4cb3-aef4-9c9d0e241c24","","not-started","Manhole Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","WW Manhole 3-1"
"7729a9bb-62d0-4588-9b3d-cc9c189a04a7","","not-started","Cess Pits Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","Cess pits"
"866d8413-5925-478f-8823-20caaed826c2","","work-in-progress","Comms Pits Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","Comms and power pits"
"b5876b97-35dd-4f5c-9bb1-64f7ff361f51","","work-in-progress","Road Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","Road"
"0586c76d-e04f-4f42-af45-0af994076fdd","","not-started","Pavement Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","Pavement"
"451a420c-5728-4c8d-88f2-9353ce6e56ee","","not-started","Kerbs Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","Kerbs"
"9f9d956f-a9d8-4d1b-9d6c-0d3f6b91e328","","not-started","Light Pole Foundations","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","Light poles"
"05b60607-43ac-4f79-a6dc-f5a5b8df545e","","not-started","Pavement Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","Asphalt"
"8fc6334a-0458-4602-af13-010f7e1fe649","","not-started","Pavement Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","Line marking"
"082f9179-146a-4b38-a75d-2af5bb1c8aa8","","not-started","Manhole Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","WW Manhole 2-4"
"d2d11365-ae77-41d6-acc6-0c39a9114157","","work-in-progress","Manhole Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","WW Manhole 2-2"
"4a622e0a-c562-4507-8b42-8656a21141c9","","not-started","Manhole Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","WW Manhole 3-1"
"38215eda-ed18-4eaa-85b0-39967601bbea","","pass","Manhole Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","WW Manhole 2-3"
"63132acb-5b19-4573-bb56-d994781d86d6","","not-started","Manhole Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","WW Manhole 2-6"
"53d748d8-ae42-4873-acc3-7a5391138b69","","not-started","Manhole Install Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","WW Manhole 2-7"
"30ff5611-86c8-48de-87a7-484d1f82ca90","","work-in-progress","Waste Water (Main Line) - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Civils","Stage 1","Waste Water WW2.3-WW2.4"
