Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Ground Floor,grouping,ground floor,
,,Ground Floor (overall status),,ground floor,
,,C3-0.2,,ground floor,c3-0.2
,,C3-0.3,,ground floor,c3-0.3
,,D1-0.2,,ground floor,d1-0.2
,,D1-0.3,,ground floor,d1-0.3
,,D2-0.2,,ground floor,d2-0.2
,,E1-1.00,,ground floor,e1-1.00
,,E1-2.00,,ground floor,e1-2.00
,,E1-3.00,,ground floor,e1-3.00
,,E1-4.00,,ground floor,e1-4.00
,,E1-5.00,,ground floor,e1-5.00
,,E1-6.00,,ground floor,e1-6.00
,,E1-7.00,,ground floor,e1-7.00
,,E1-8.00,,ground floor,e1-8.00
,,E1-9.00,,ground floor,e1-9.00
,,E2-1.00,,ground floor,e2-1.00
,,E2-2.00,,ground floor,e2-2.00
,,E2-3.00,,ground floor,e2-3.00
,,E2-4.00,,ground floor,e2-4.00
,,E2-5.00,,ground floor,e2-5.00
,,E2-6.00,,ground floor,e2-6.00
,,E2-7.00,,ground floor,e2-7.00
,,E2-8.00,,ground floor,e2-8.00
,,Level 1,grouping,level 1,
,,Level 1 (overall status),,level 1,
,,C1-1.2,,level 1,c1-1.2
,,C1-1.3,,c1-1.3,level 1
,,C1-1.4,,level 1,c1-1.4
,,C1-1.5,,level 1,c1-1.5
,,C1-1.6,,level 1,c1-1.6
,,C1-1.7,,c1-1.7,level 1
,,C1-1.8,,level 1,c1-1.8
,,C1-1.9,,level 1,c1-1.9
,,C1-1.10,,c1-1.10,level 1
,,C2-1.2,,level 1,c2-1.2
,,C2-1.3,,level 1,c2-1.3
,,C2-1.4,,c2-1.4,level 1
,,C2-1.5,,level 1,c2-1.5
,,C2-1.6,,level 1,c2-1.6
,,C2-1.7,,level 1,c2-1.7
,,C3-1.2,,level 1,c3-1.2
,,C3-1.3,,level 1,c3-1.3
,,C3-1.4,,level 1,c3-1.4
,,C3-1.5,,c3-1.5,level 1
,,C3-1.6,,level 1,c3-1.6
,,C3-1.7,,level 1,c3-1.7
,,D1-1.2,,level 1,d1-1.2
,,D1-1.3,,level 1,d1-1.3
,,D1-1.4,,level 1,d1-1.4
,,D1-1.5,,d1-1.5,level 1
,,D1-1.6,,level 1,d1-1.6
,,D1-1.7,,level 1,d1-1.7
,,D2-1.2,,d2-1.2,level 1
,,D2-1.3,,level 1,d2-1.3
,,D2-1.4,,level 1,d2-1.4
,,D2-1.5,,level 1,d2-1.5
,,D2-1.6,,d2-1.6,level 1
,,Level 2,grouping,level 2,
,,Level 2 (overall status),,level 2,
,,C1-2.2,,c1-2.2,level 2
,,C1-2.3,,level 2,c1-2.3
,,C1-2.4,,level 2,c1-2.4
,,C1-2.5,,c1-2.5,level 2
,,C1-2.6,,c1-2.6,level 2
,,C1-2.7,,level 2,c1-2.7
,,C1-2.8,,level 2,c1-2.8
,,C1-2.9,,c1-2.9,level 2
,,C1-2.10,,c1-2.10,level 2
,,C2- 2.2,,c2- 2.2,level 2
,,C2- 2.3,,c2- 2.3,level 2
,,C2- 2.4,,level 2,c2- 2.4
,,C2- 2.5,,level 2,c2- 2.5
,,C2- 2.6,,c2- 2.6,level 2
,,C2- 2.7,,c2- 2.7,level 2
,,C3-2.2,,level 2,c3-2.2
,,C3-2.3,,c3-2.3,level 2
,,C3-2.4,,c3-2.4,level 2
,,C3-2.5,,level 2,c3-2.5
,,C3-2.6,,level 2,c3-2.6
,,C3-2.7,,c3-2.7,level 2
,,D1-2.2,,level 2,d1-2.2
,,D1-2.3,,level 2,d1-2.3
,,D1-2.4,,d1-2.4,level 2
,,D1-2.5,,d1-2.5,level 2
,,D1-2.6,,level 2,d1-2.6
,,D1-2.7,,level 2,d1-2.7
,,D2- 2.2,,level 2,d2- 2.2
,,D2- 2.3,,d2- 2.3,level 2
,,D2- 2.4,,d2- 2.4,level 2
,,D2- 2.5,,level 2,d2- 2.5
,,D2- 2.6,,level 2,d2- 2.6
,,Level 3,grouping,level 3,
