Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,AC Power Proportioning + Central Controller,,,,,Yes,AC Power Proportioning + Central Controller,8e294844-dd16-46d0-85d1-1f1ffff6e6a5
checkpoint-status,,,checkpoint,PDIs installed,,,,,,,
checkpoint-status,,,checkpoint,Watt meters installed,,,,,,,
checkpoint-status,,,checkpoint,Central Controller reading all AC units.,,,,,,,
checkpoint-status,,,checkpoint,Naming check.,,,,,,,
checkpoint-status,,,checkpoint,Zone settings.,,,,,,,
checkpoint-status,,,checkpoint,Power Proportioning modules reading.,,,,,,,
checkpoint-status,,,checkpoint,Watt meters reading.,,,,,,,
checkpoint-status,,,checkpoint,Power proportioning reports checked.,,,,,,,
