Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
"KA-FRM-076 - CFA, CSP and Displacement Pile Record",,,,,
,Scope,,,"CFA, CSP and Displacement Pile Record",
,Rows,,,,
,,"CFA, CSP and Displacement Pile Record",dynamic,"CFA, CSP and Displacement Pile Record",Site QA
,Columns,,,,
,,Pile Drilling Seq. - Photos & docs.,,Attach any relevant photos tag details / documents,Pile Drilling Sequence
,,Pile Drilling Seq. - Platform Level (RLm),Platform Level (RLm),Attach any relevant photos tag details / documents,Pile Drilling Sequence
,,Pile Drilling Seq. - Dia. (mm),Dia. (mm),Attach any relevant photos tag details / documents,Pile Drilling Sequence
,,Pile Drilling Seq. - Conc. Grade (MPa),Conc. Grade (MPa),Attach any relevant photos tag details / documents,Pile Drilling Sequence
,,Pile Drilling Seq. - Drill Depth (m),Drill Depth (m),Attach any relevant photos tag details / documents,Pile Drilling Sequence
,,Pile Drilling Seq. - Socket Length (m),Socket Length (m),Attach any relevant photos tag details / documents,Pile Drilling Sequence
,,Pile Drilling Seq. - Top of Concrete (RL m),Top of Concrete (RL m),Attach any relevant photos tag details / documents,Pile Drilling Sequence
,,Pile Drilling Seq. - Concrete Volume (m3),Concrete Volume (m3),Attach any relevant photos tag details / documents,Pile Drilling Sequence
,,Cage - Photos & documents,,Cage - Attach any relevant photos & documents,Reinforcement
,,Cage - Top of Cage (RL m),Top of Cage (RL m),Cage - Attach any relevant photos & documents,Reinforcement
,,Cage - Bars xNyy,Bars xNyy,Cage - Attach any relevant photos & documents,Reinforcement
,,Cage - Spiral Size (mm),Spiral Size (mm),Cage - Attach any relevant photos & documents,Reinforcement
,,Cage - Spiral Pitch (mm),Spiral Pitch (mm),Cage - Attach any relevant photos & documents,Reinforcement
,,Cage - Length (m),Length (m),Cage - Attach any relevant photos & documents,Reinforcement
,,Bundled Bars - Photos & docs.,,Bundled Bars - Attach any relevant photos & documents,Reinforcement
,,Bundled Bars - Bars xNyy,Bars xNyy,Bundled Bars - Attach any relevant photos & documents,Reinforcement
,,Bundled Bars - Length (m),Length (m),Bundled Bars - Attach any relevant photos & documents,Reinforcement
,,Bundled Bars - Verticality mm / m,Verticality mm / m,Bundled Bars - Attach any relevant photos & documents,Reinforcement
,,Bundled Bars - Offsets mm / direction,Offsets mm / direction,Bundled Bars - Attach any relevant photos & documents,Reinforcement
,,Bundled Bars - Concrete Test (Nominal Location),,Concrete Test (Nominal Location),Reinforcement
,,Work Completed,,Work Completed,Reinforcement
