Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Basement,dynamic,Basement,Stage 1
,,GF Data,dynamic,GF Data,Stage 1
,,GF CCTV,dynamic,GF CCTV,Stage 1
,,GF Intercom,dynamic,GF Intercom,Stage 1
,,GF Access Control,dynamic,GF Access Control,Stage 1
,,GF Intrusion,dynamic,GF Intrusion,Stage 1
,,L1 Apartments,dynamic,L1 Apartments,Stage 1
,,L1 CCTV,dynamic,L1 CCTV,Stage 1
,,L1 Intercom,dynamic,L1 Intercom,Stage 1
,,L2 Apartments,dynamic,L2 Apartments,Stage 1
,,L2 CCTV,dynamic,L2 CCTV,Stage 1
,,L2 Intercom,dynamic,L2 Intercom,Stage 1
,,L2 CCTV,dynamic,L2 CCTV,Stage 1
,,L2 Access Control,dynamic,L2 Access Control,Stage 1
,,L2 Vincard,dynamic,L2 Vincard,Stage 1
,,L3 Apartments,dynamic,L3 Apartments,Stage 1
,,L3 Intercom,dynamic,L3 Intercom,Stage 1
,,L3 CCTV,dynamic,L3 CCTV,Stage 1
,,L3 Access Control,dynamic,L3 Access Control,Stage 1
,,L3 Vincard,dynamic,L3 Vincard,Stage 1
,,L4 Apartments,dynamic,L4 Apartments,Stage 1
,,L4 CCTV,dynamic,L4 CCTV,Stage 1
,,L4 Intercom,dynamic,L4 Intercom,Stage 1
,,L4 Access Control,dynamic,L4 Access Control,Stage 1
,,L4 Lift Control,dynamic,L4 Lift Control,Stage 1
,,L4 Vincard,dynamic,L4 Vincard,Stage 1
,Columns,,,,
,,Pre wire,,Pre wire,
,,Terminated and tested ,,Terminated and tested ,
,,Fit off,,Fit off,
,,Tone cables,,Tone cables (add signature),
,,Separate cables,,Separate cables (add signature),
,,Cable riser,,Cable riser (add signature),
