resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Opaheke/Chapel - East Side,,,,,,,,
"ITP - Opaheke/Chapel St - Enabling Works - Footpath, Kerb and channel, Vehicle Crossing, Pram Crossing",checklist,,,,"ITP - Enabling Works - Footpath, Kerb and channel, Vehicle Crossing, Pram Crossing",,,,,,,
ITP - Opaheke/Chapel St - Stormwater Drainage,checklist,,,,ITP - Stormwater Drainage,,,,,,,
ITP - Opaheke/Chapel St - Pavement,checklist,,,,ITP - Pavement,,,,,,,
ITP - Opaheke/Chapel St - Traffic Islands,checklist,,,,ITP - Traffic Islands,,,,,,,
ITP - Opaheke/Chapel St - Roundabout and Apron,checklist,,,,ITP - Roundabout and Apron,,,,,,,
ITP - Opaheke/Chapel St - Signage,checklist,,,,ITP - Signage,,,,,,,
,step,,,Opaheke/Chapel - West Side,,,,,,,,
"ITP - Opaheke/Chapel St - Enabling Works - Footpath, Kerb and channel, Vehicle Crossing, Pram Crossing",checklist,,,,"ITP - Enabling Works - Footpath, Kerb and channel, Vehicle Crossing, Pram Crossing",,,,,,,
ITP - Opaheke/Chapel St - Stormwater Drainage,checklist,,,,ITP - Stormwater Drainage,,,,,,,
ITP - Opaheke/Chapel St - Pavement,checklist,,,,ITP - Pavement,,,,,,,
ITP - Opaheke/Chapel St - Traffic Islands,checklist,,,,ITP - Traffic Islands,,,,,,,
ITP - Opaheke/Chapel St - Roundabout and Apron,checklist,,,,ITP - Roundabout and Apron,,,,,,,
ITP - Opaheke/Chapel St - Signage,checklist,,,,ITP - Signage,,,,,,,
