resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Underground Works,,,,,,,
,step,,,,,Zone 1,,,,,,
ITR No. 33 - Installing Underground Services (Electrical),checklist,,,,,,Underground Services (Electrical),,,,,
ITR No. 33C - Installing Underground Services (Comms),checklist,,,,,,Underground Services (Comms),,,,,
ITR No. 35 - Installation of Underground Pits,checklist,,,,,,Underground Pits,,,,,
,step,,,,,Zone 2,,,,,,
ITR No. 33 - Installing Underground Services (Electrical),checklist,,,,,,Underground Services (Electrical),,,,,
ITR No. 33C - Installing Underground Services (Comms),checklist,,,,,,Underground Services (Comms),,,,,
ITR No. 35 - Installation of Underground Pits,checklist,,,,,,Underground Pits,,,,,
,step,,,,,Zone 3,,,,,,
ITR No. 33 - Installing Underground Services (Electrical),checklist,,,,,,Underground Services (Electrical),,,,,
ITR No. 33C - Installing Underground Services (Comms),checklist,,,,,,Underground Services (Comms),,,,,
ITR No. 35 - Installation of Underground Pits,checklist,,,,,,Underground Pits,,,,,
ITR No. 34 - Installing Light Pole Footings/Cages,checklist,,,,,,Light Pole Footings /Cages,,,,,
,step,,,,Rough In,,,,,,,
,step,,,,,Zone 1,,,,,,
ITR No. 14 - Mains and Sub Mains Installation,checklist,,,,,,Mains & Sub Mains,,,,,
ITP No. 7 - Structured Cabling Rough In,checklist,,,,,,Structured Cabling,,,,,
,step,,,,,Zone 2,,,,,,
ITR No. 14 - Mains and Sub Mains Installation,checklist,,,,,,Mains & Sub Mains,,,,,
ITP No. 7 - Structured Cabling Rough In,checklist,,,,,,Structured Cabling,,,,,
,step,,,,,Zone 3,,,,,,
ITR No. 14 - Mains and Sub Mains Installation,checklist,,,,,,Mains & Sub Mains,,,,,
ITP No. 7 - Structured Cabling Rough In,checklist,,,,,,Structured Cabling,,,,,
,step,,,,Fit Off,,,,,,,
,step,,,,,Zone 1,,,,,,
ITR No. 16 - Switchboard Installation and Terminate Sub Mains,checklist,,,,,,Switchboard Installation & Terminate Submains,,,,,
ITP No. 8 - Structured Cabling Fit Off,checklist,,,,,,Structured Cabling,,,,,
,step,,,,,Zone 2,,,,,,
ITR No. 16 - Switchboard Installation and Terminate Sub Mains,checklist,,,,,,Switchboard Installation & Terminate Submains,,,,,
ITP No. 8 - Structured Cabling Fit Off,checklist,,,,,,Structured Cabling,,,,,
,step,,,,,Zone 3,,,,,,
ITR No. 16 - Switchboard Installation and Terminate Sub Mains,checklist,,,,,,Switchboard Installation & Terminate Submains,,,,,
ITP No. 8 - Structured Cabling Fit Off,checklist,,,,,,Structured Cabling,,,,,
,step,,,,Commissioning,,,,,,,
,step,,,,,Zone 1,,,,,,
ITR No. 12 - Switchboard Commissioning,checklist,,,,,,Switchboard Commissioning,,,,,
ITP No. 9 - Structured Cabling Testing Certified System,checklist,,,,,,Structured Cabling,,,,,
,step,,,,,Zone 2,,,,,,
ITR No. 12 - Switchboard Commissioning,checklist,,,,,,Switchboard Commissioning,,,,,
ITP No. 9 - Structured Cabling Testing Certified System,checklist,,,,,,Structured Cabling,,,,,
,step,,,,,Zone 3,,,,,,
ITR No. 12 - Switchboard Commissioning,checklist,,,,,,Switchboard Commissioning,,,,,
ITP No. 9 - Structured Cabling Testing Certified System,checklist,,,,,,Structured Cabling,,,,,
