"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"16a2782d-ee4f-4d33-b468-deb50ecda756","","folder-normal","","","step","TRUE","FALSE","002. BULK EARTHWORKS"
"a97cb7e0-4114-4bf2-b5e0-755134cd1939","","folder-normal","","","step","TRUE","FALSE","003. BASE PAVEMENT RECONSTRUCTION"
"bd7cb280-ffac-4311-b504-aa0124e71562","","folder-normal","","","step","TRUE","FALSE","005. KERB AND CHANNEL"
"62f72e59-12d4-48ba-bbf0-681aa8eade61","","folder-normal","","","step","TRUE","FALSE","006. ASPHALT"
"2ead1ad8-584a-4674-9099-f088f9ea469a","","folder-normal","","","step","TRUE","FALSE","007. LINEMARKING"
"deda5346-3509-4829-ae32-f7c8573e4797","","folder-normal","","","step","TRUE","FALSE","011. ELECTRICAL PIT AND CONDUIT INSTALLATION"
"63bc9228-1fc6-4077-8687-77907cad88b2","","folder-normal","","","step","TRUE","FALSE","012. SUBSURFACE DRAINAGE"
"73201ea5-aea2-4dd4-9673-5620a87d80f9","","folder-normal","","","step","TRUE","FALSE","017. STORMWATER DRAINAGE (AOC AND COC LINES)"
"9b9fc343-fa9e-4ab4-94de-56f4d3f57cb8","","folder-normal","","","step","TRUE","FALSE","020. PAVEMENT CAPPING LAYER"
"87f617ab-4cd0-4c47-abbb-b145a22ace1e","","folder-normal","","","step","TRUE","FALSE","021. CONCRETE PAVEMENT CONSTRUCTIONS"
"1845e6e1-9b08-4629-8c14-98bb62eff7e4","","folder-normal","","","step","TRUE","FALSE","027. EXCAVATION, LAYING, BACKFILLING BOX CULVERTS AND HEADWALLS"
"27670c8e-cc13-4b01-8196-0fee634f5ffc","","folder-normal","","","step","TRUE","FALSE","030. UNBOUND FLEXIBLE PAVEMENT"
"0833bec1-8f30-4e95-af1c-b828633f9280","","folder-normal","","","step","TRUE","FALSE","031. STRUCTURAL CONCRETE"
"8c1e6c48-9989-4342-a86c-11eb268aa30c","","checklist-sectioned","","25960f1a4311bab4cfababbdb7d24b5b3e88ee3a750b018ac57daa7fb7977e73","checklist","FALSE","FALSE","031. STRUCTURAL CONCRETE","Blinding 21 Nov - R5401, PAU01 S, PAU02 N, C5401, C5404, C5402, Substation, CWT"
"0b0e96b5-e833-42df-9a29-c121adbc95f7","","checklist-sectioned","","367c10e24947ea2803488a11f426ce13fae9e7b81e06cdc7e07dd08849c1d0f4","checklist","FALSE","FALSE","031. STRUCTURAL CONCRETE","Blinding 07 Dec - PAU02 S, PAU03, R5403, R5402, PAR01 E, PAR02"
"dbccfab9-a9ab-4198-9f2e-d29f1b831898","","checklist-sectioned","","3f5f4e77bcdf72def7657bf9ac312d26d6978fee90e71f41efe294d9c21672ff","checklist","FALSE","FALSE","031. STRUCTURAL CONCRETE","001 - Cooling Tower Pile Cap"
"11107674-27df-4102-b1ca-16c2839f626e","","folder-normal","","","step","TRUE","FALSE","032. GRE INSTALLATION"
"a60addcb-1e25-4dc9-b344-4d812eb6f26e","","folder-normal","","","step","TRUE","FALSE","033. HDPE INSTALLATION"
"bcfa88ef-37ea-440e-9eb8-523e0c9d4c2f","","folder-normal","","","step","TRUE","FALSE","034. CARBON STEEL INSTALLATION"
"25820584-bb3d-47d1-a93d-de84a906a66f","","folder-normal","","","step","TRUE","FALSE","035. PILE CROPPING"
"931b9bcc-1617-4f15-8a59-316ffc078e34","","checklist-sectioned","","INF-HSEQ CC0398-ITP035 Concrete Pile Cropping Rev A","checklist","FALSE","FALSE","035. PILE CROPPING","INF-HSEQ CC0398-ITP Concrete Pile Cropping Rev A"
"3f604197-14ee-4b43-a10a-5986bebba2c3","","folder-normal","","","step","TRUE","FALSE","035. PILE CROPPING","INF-HSEQ CC0398-ITP Concrete Pile Cropping Rev A (Lot 002)"
"eb9aa3b0-f969-4be9-b275-5fa69d63bd3a","","checklist-sectioned","","INF-HSEQ CC0398-ITP035 Concrete Pile Cropping Rev A","checklist","FALSE","FALSE","035. PILE CROPPING","INF-HSEQ CC0398-ITP Concrete Pile Cropping Rev A (Lot 002)","INF-HSEQ CC0398-ITP Concrete Pile Cropping Rev A"
"735572b0-2e18-4f8f-bd3e-045badbb3764","","checklist-sectioned","","INF-HSEQ CC0398-ITP035 Concrete Pile Cropping Rev A","checklist","FALSE","FALSE","035. PILE CROPPING","003"
"7a58f89a-957f-4f46-9a8c-31a4fe184b3d","","folder-normal","","","step","TRUE","FALSE","Demo / Test"
"e3b104c3-1151-4e00-9aaf-1d8086d3ec1d","","checklist-flat","","[Rename] Document Upload Checklist","checklist-flat","FALSE","FALSE","Demo / Test","Lot Map X - Y"
