type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Apartment Rough In / Fit Off Checklist,,,,,,Apartment Rough In / Fit Off Checklist
checkpoint,L1 - Lighting,,,,,,
checkpoint,L2 - Smoke Detector,,,,,,
checkpoint,P1 - General Power,,,,,,
checkpoint,P2 - Oven,,,,,,
checkpoint,P3 - General Power,,,,,,
checkpoint,P4 - Washing Machine/Dryer,,,,,,
checkpoint,P5 - AC,,,,,,
checkpoint,"Purchaser Changes: Motorised Blinds, AC",,,,,,
checkpoint,Kitchen Led strip,,,,,,
checkpoint,Laundry LED & SW,,,,,,
checkpoint,Switches,,,,,,
checkpoint,2 ways,,,,,,
checkpoint,Fan Plug Base,,,,,,
checkpoint,Lights,,,,,,
checkpoint,Switchboard,,,,,,
checkpoint,DATA/NBN,,,,,,
checkpoint,MATV,,,,,,
checkpoint,Submain,,,,,,
checkpoint,Coax Lead In,,,,,,
