type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Q07 Light Control Function Checklist ,,,,,,Q07 Light Control Function Checklist 
checkpoint,Enter details below,,,,,,
text,Motion Type,,,,,,
text,Detection Function Operation,,,,,,
text,Operation Time,,,,,,
text,Switching Type,,,,,,
text,Daylight Harvest Function,,,,,,
