resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P01,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P02,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P03,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P04,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P06,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P08,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P09,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P10,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P11,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P12,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P13,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P14,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P15,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P16,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P17,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P18,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P19,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P20,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P21,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P23,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P24,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P25,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P26,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P27,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P28,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 23,T1-L23P29,,,,,,,
,step,,,Level 24,,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 24,T1-L24P01,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 24,T1-L24P02,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 24,T1-L24P03,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 24,T1-L24P04,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 24,T1-L24P06,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 24,T1-L24P08,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 24,T1-L24P09,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 24,T1-L24P21,,,,,,,
Commercial Projects Checklist V5,checklist,,,Level 24,T1-L24P29,,,,,,,
