Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Zone B (Building A) - Slab,,,,,,,
,Scope,,,structure,concrete pours,,
,Rows,,,,,,
,,Podium - LG,dynamic,lg,zone b (building a),podium,slab
,,Podium - Ground,dynamic,ground,zone b (building a),podium,slab
,,Level 01,dynamic,level 01,zone b (building a),slab,
,,Level 02,dynamic,level 02,zone b (building a),slab,
,,Level 03,dynamic,level 03,zone b (building a),slab,
,,Level 04,dynamic,level 04,zone b (building a),slab,
,,Level 05,dynamic,level 05,zone b (building a),slab,
,,Level 06,dynamic,level 06,zone b (building a),slab,
,Columns,,,,,,
,,Pre-Pour,,pre-pour,,,
,,During Pour,,during pour,,,
,,Post-Pour,,post-pour,,,
