"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat","46703531-082d-4b76-9431-bc1b6c1519f6","","checklist","Stair Checklist 1","",,,1,"Yes","Stair Checklist 1","3e0652df-e731-425a-a520-0f351fd50e6e"
"checkpoint-status","42c54094-1cda-4b54-9edb-64bbe345fb1d","","checkpoint","Bolts/Screws tight"
"checkpoint-status","50d902f1-b104-419a-925c-5d0eafc7b8b5","","checkpoint","Balustrade plumb"
"checkpoint-status","6bf57c89-51c2-40fd-9c90-08ae8822e70c","","checkpoint","Handrail straight"
"checkpoint-status","081ef866-e571-4201-914a-eadf171e1865","","checkpoint","Scratches touched up"
"checkpoint-status","cbc87381-144c-4a22-894f-4998f59f8f28","","checkpoint","Balustrade installed with no more than 100mm gap between cladding"
"checkpoint-status","33fb41d0-5cd7-4602-8b53-43ad68ca19ab","","checkpoint","Balustrade installation complete, checked and reviewed"

"checklist-flat","3e0525ae-dc06-4f18-8768-cd28243d37e3","","checklist","Balustrade Checklist 1","",,,75,"Yes","Balustrade Checklist 1","c3f77e58-ef74-4d3b-9780-a794081402ef"
"checkpoint-status","779674b9-220a-48f0-a25f-17d044b14f7c","","checkpoint","Bolts/Screws tight"
"checkpoint-status","18ec019b-f3cc-4cef-8d45-59cbc08b8ea5","","checkpoint","Balustrade plumb"
"checkpoint-status","8d412b5b-60f5-4c07-954f-fd43f3583263","","checkpoint","Handrail straight"
"checkpoint-status","8e13ca5b-dea3-4ba6-9bbd-4360901c5c39","","checkpoint","Scratches touched up"
"checkpoint-status","0a96c1e4-dbfd-44fb-9f81-54ab6e369ce2","","checkpoint","Balustrade installed with no more than 100mm gap between cladding"
"checkpoint-status","e1aa6cdc-5942-4b2e-867c-0b1e1292a795","","checkpoint","Balustrade installation complete, checked and reviewed"

