type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Fan Condition,,,,,,Fan Condition
checkpoint,Model/Serial,,,,,,
checkpoint,System Type,,,,,,
checkpoint,Equipment Location ,,,,,,
checkpoint,Area Served,,,,,,
checkpoint,Electrical Condition,,,,,,
checkpoint,Isolation Condition,,,,,,
checkpoint,Mounting Condition,,,,,,
checkpoint,Duct Condition,,,,,,
checkpoint,Equipment Condition,,,,,,
checkpoint,Associated Controls,,,,,,
checkpoint,Controls Condition,,,,,,
checkpoint,Operational Notes,,,,,,
,,,,,,,
checklist,AC Condition,,,,,,AC Condition
section,Indoor,,,,,,
checkpoint,Model/Serial,,,,,,
checkpoint,System Type,,,,,,
checkpoint,Equipment Location ,,,,,,
checkpoint,Area Served,,,,,,
checkpoint,Electrical Condition,,,,,,
checkpoint,Isolation Condition,,,,,,
checkpoint,Mounting Condition,,,,,,
checkpoint,Duct Condition,,,,,,
checkpoint,Equipment Condition,,,,,,
checkpoint,Associated Controls,,,,,,
checkpoint,Controls Condition,,,,,,
checkpoint,Operational Notes,,,,,,
section,Outdoor,,,,,,
checkpoint,Model/Serial,,,,,,
checkpoint,System Type,,,,,,
checkpoint,Equipment Location ,,,,,,
checkpoint,Area Served,,,,,,
checkpoint,Electrical Condition,,,,,,
checkpoint,Isolation Condition,,,,,,
checkpoint,Mounting Condition,,,,,,
checkpoint,Duct Condition,,,,,,
checkpoint,Equipment Condition,,,,,,
checkpoint,Associated Controls,,,,,,
checkpoint,Controls Condition,,,,,,
checkpoint,Operational Notes,,,,,,
