"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0e92ec40-fe5a-4462-84cd-42e1b9663413","","work-in-progress","","folder","FALSE","FALSE","Civil"
"35078975-b996-4694-90ca-5c343410c348","","no-status-not-started","","folder","FALSE","FALSE","Civil","MRP-DPK-091-00-AUD-0071 - Landscaping"
"0c15744b-6e2f-498b-af7f-26e4a3928c30","","no-status-not-started","","folder","FALSE","FALSE","Civil","MRP-DPK-091-00-AUD-0071 - Landscaping","Ground Preparation"
"abfcc3ca-33b5-4d2a-a54f-2298bff7a08c","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-AUD-0071 - Landscaping","Ground Preparation","091-0001-PSDS-Landscaping-Ground Preparation-"
"c1f0d80d-2dce-4721-ad51-730329671b18","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-AUD-0071 - Landscaping","Ground Preparation","091-0002-PSDS-Landscaping-Ground Preparation-"
"f64578f3-17d6-499d-ad09-3b6540ed2198","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-AUD-0071 - Landscaping","Ground Preparation","091-0003-PSDS-Landscaping-Ground Preparation-"
"c512534b-aecf-4af3-a8e1-0fb9b65efc19","","no-status-not-started","","folder","FALSE","FALSE","Civil","MRP-DPK-091-00-AUD-0071 - Landscaping","Planting"
"e724c1c3-a7b0-4dff-8064-093bfc1c346c","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-AUD-0071 - Landscaping","Planting","091-0004-PSDS-Landscaping-Planting-"
"e501043f-8505-44b9-82b9-247219d286e7","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-AUD-0071 - Landscaping","Planting","091-0005-PSDS-Landscaping-Planting-"
"241477ef-5c15-4baf-b330-0808b11f3fc7","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-AUD-0071 - Landscaping","Planting","091-0006-PSDS-Landscaping-Planting-"
"a70c7623-094d-4a5e-b740-53b211bcac14","","work-in-progress","","folder","FALSE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage"
"1781b09c-2797-4630-8d35-fe182325a522","","not-started","","folder","FALSE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse"
"7aff928b-28b5-4484-9181-ec59e364334b","","not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0007-PSDS-Pavement-Asphalt-Base Course-"
"49643a84-5b39-4522-9de9-f1c8529614e1","","not-started","ITP-224-CIV-PSDS Hot mix Asphalt Rev 0","checklist","FALSE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0007-PSDS-Pavement-Asphalt-Base Course-","ITP-224-CIV-PSDS Hot mix Asphalt"
"b7a2de3f-4267-478a-85f8-f06634e11c59","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0008-PSDS-Pavement-Asphalt-Base Course-"
"42898511-49e2-444d-bcac-2764f8563ff6","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0009-PSDS-Pavement-Asphalt-Base Course-"
"a72f9a21-5012-4d7a-9d11-a5a692386a8c","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0010-PSDS-Pavement-Asphalt-Base Course-"
"b2b4c2a2-58f4-4947-a524-9d73c22787bf","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0011-PSDS-Pavement-Asphalt-Base Course-"
"90bf0832-b81b-410c-9a8e-c0bc5427b58f","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0012-PSDS-Pavement-Asphalt-Base Course-"
"b6788d7c-c017-45c0-bae4-f7751825ea9c","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0013-PSDS-Pavement-Asphalt-Base Course-"
"5a0a57f6-3aa3-4f2a-9e7a-45e3fb02d4ca","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0014-PSDS-Pavement-Asphalt-Base Course-"
"32f66c3a-a8c0-45e3-a727-9c09faf93a96","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0015-PSDS-Pavement-Asphalt-Base Course-"
"8fc923c1-e593-4591-9424-51856d788fef","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0016-PSDS-Pavement-Asphalt-Base Course-"
"59748e4e-11f9-44e8-bb59-4375b85276c3","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0017-PSDS-SGH Intersection Pavement-Asphalt-Base Course-"
"ef283406-3d93-4fb5-8623-a8a31b2863e3","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0018-PSDS-SGH Intersection Pavement-Asphalt-Base Course-"
"aa3447fb-75d3-48d1-859c-186561ce2a08","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0019-PSDS-SGH Intersection Pavement-Asphalt-Base Course-"
"310e8248-7d00-4bed-8df7-a6cc7b416982","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0020-PSDS-SGH Intersection Pavement-Asphalt-Base Course-"
"3371ed2e-9f64-4e7e-88b8-5b23fa38258b","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Basecourse","091-0021-PSDS-SGH Intersection Pavement-Asphalt-Base Course-"
"82f94c90-6911-4de8-9563-0ac3320648c2","","no-status-not-started","","folder","FALSE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Intermediate Course"
"fe3d0804-a5ea-42e4-8448-d09141c911a3","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Intermediate Course","091-0022-PSDS-Pavement-Asphalt-Intermediate Course-"
"d24f9c4c-921c-460b-84de-144355f9372f","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Intermediate Course","091-0023-PSDS-Pavement-Asphalt-Intermediate Course-"
"dcc3a0b4-43b4-45a6-9a7d-c2a09a6f7e52","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Intermediate Course","091-0024-PSDS-Pavement-Asphalt-Intermediate Course-"
"ed606854-d850-4165-b80a-ea193903698d","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Intermediate Course","091-0025-PSDS-Pavement-Asphalt-Intermediate Course-"
"3e24f476-e0f5-427f-a988-32622fe4a58e","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Intermediate Course","091-0026-PSDS-Pavement-Asphalt-Intermediate Course-"
"89834f00-3d3d-47b8-aebb-024715e300ec","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Intermediate Course","091-0027-PSDS-Pavement-Asphalt-Intermediate Course-"
"72198d90-51cd-4052-ae05-280fdec7d1a6","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Intermediate Course","091-0028-PSDS-Pavement-Asphalt-Intermediate Course-"
"ef738796-d9c2-4186-a781-da33d09cab1a","","no-status-not-started","","folder","TRUE","FALSE","Civil","MRP-DPK-091-00-CFN-0011 - Civil Details and Drainage","Asphalt Intermediate Course","091-0029-PSDS-Pavement-Asphalt-Intermediate Course-"
