resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Level Ground,,,,,,,,
,step,,,,Whole Level,,,,,,,
ITC&ITP No.1 - Speedpanel & Pre-hang Fire Rated Plasterboard - Rev B,checklist,,,,,ITP.01 Speedpanel & Pre-hang Fire Rated Plasterboard,,,,,,
ITC&ITP No.2 - Frame All Walls - Rev C,checklist,,,,,ITP.02 Frame All Walls,,,,,,
ITC&ITP No.3 - Sheet All Walls & Frame Ceiling - Rev D,checklist,,,,,ITP.03 Sheet All Walls & Frame Ceiling,,,,,,
"ITC&ITP No.4 - Hang Ceilings and Stop, Sand Walls & Ceilings - Rev B",checklist,,,,,"ITP.04 Hang Ceilings and Stop, Sand Walls & Ceilings",,,,,,
ITC&ITP No.5 - Patching - Rev B,checklist,,,,,ITP.05 Patching,,,,,,
ITC&ITP No.6 - Rigid Board - Rev B,checklist,,,,,ITP.06 Rigid Board,,,,,,
,step,,,Level 1,, ,,,,,,
,step,,,,APT 400, ,,,,,,
ITC&ITP No.2 - Frame All Walls - Rev C,checklist,,,,,ITP.02 Frame All Walls,,,,,,
ITC&ITP No.3 - Sheet All Walls & Frame Ceiling - Rev D,checklist,,,,,ITP.03 Sheet All Walls & Frame Ceiling,,,,,,
"ITC&ITP No.4 - Hang Ceilings and Stop, Sand Walls & Ceilings - Rev B",checklist,,,,,"ITP.04 Hang Ceilings and Stop, Sand Walls & Ceilings",,,,,,
ITC&ITP No.5 - Patching - Rev B,checklist,,,,,ITP.05 Patching,,,,,,
,step,,,,APT 401, ,,,,,,
ITC&ITP No.2 - Frame All Walls - Rev C,checklist,,,,,ITP.02 Frame All Walls,,,,,,
ITC&ITP No.3 - Sheet All Walls & Frame Ceiling - Rev D,checklist,,,,,ITP.03 Sheet All Walls & Frame Ceiling,,,,,,
"ITC&ITP No.4 - Hang Ceilings and Stop, Sand Walls & Ceilings - Rev B",checklist,,,,,"ITP.04 Hang Ceilings and Stop, Sand Walls & Ceilings",,,,,,
ITC&ITP No.5 - Patching - Rev B,checklist,,,,,ITP.05 Patching,,,,,,
,step,,,,APT 402, ,,,,,,
ITC&ITP No.2 - Frame All Walls - Rev C,checklist,,,,,ITP.02 Frame All Walls,,,,,,
ITC&ITP No.3 - Sheet All Walls & Frame Ceiling - Rev D,checklist,,,,,ITP.03 Sheet All Walls & Frame Ceiling,,,,,,
"ITC&ITP No.4 - Hang Ceilings and Stop, Sand Walls & Ceilings - Rev B",checklist,,,,,"ITP.04 Hang Ceilings and Stop, Sand Walls & Ceilings",,,,,,
ITC&ITP No.5 - Patching - Rev B,checklist,,,,,ITP.05 Patching,,,,,,
,step,,,,APT 403, ,,,,,,
ITC&ITP No.2 - Frame All Walls - Rev C,checklist,,,,,ITP.02 Frame All Walls,,,,,,
ITC&ITP No.3 - Sheet All Walls & Frame Ceiling - Rev D,checklist,,,,,ITP.03 Sheet All Walls & Frame Ceiling,,,,,,
"ITC&ITP No.4 - Hang Ceilings and Stop, Sand Walls & Ceilings - Rev B",checklist,,,,,"ITP.04 Hang Ceilings and Stop, Sand Walls & Ceilings",,,,,,
ITC&ITP No.5 - Patching - Rev B,checklist,,,,,ITP.05 Patching,,,,,,
,step,,,,APT 404, ,,,,,,
ITC&ITP No.2 - Frame All Walls - Rev C,checklist,,,,,ITP.02 Frame All Walls,,,,,,
ITC&ITP No.3 - Sheet All Walls & Frame Ceiling - Rev D,checklist,,,,,ITP.03 Sheet All Walls & Frame Ceiling,,,,,,
