Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Basement Overall Progress,,,,,
,Scope,,,basement,
,Rows,,,,
,,Level 01,dynamic,basement,level 01
,,Level 03,dynamic,basement,level 03
,Columns,,,,
,,Openings Correct as per SD,,pre-start,openings correct as per sd
,,Area Tidy,,pre-start,area tidy
,,Correct Packing and positioned,,Correct Packing and positioned,INSTALL
,,Sill Flashing installed,,Sill Flashing installed,INSTALL
,,Frame Installed Correctly,,Frame Installed Correctly,INSTALL
,,Fixings as per SD's/Overseal,,Fixings as per SD's / Overseal Complete,INSTALL
,,Soaker installed and sealed,,Soaker installed and sealed,INSTALL
,,Outer frame rubbered,,Outer frame rubbered,INSTALL
,,Head & External Flashings Installed,,Head & External Flashings Installed,INSTALL
,,Hardware Installed & Operational,,Hardware Installed and Operational,INSTALL
,,Primer - ,Primer - ,Hardware Installed and Operational,INSTALL
,,Seals & PEF Rod Completed,,Seals and PEF Rod Completed,INSTALL
,,Masking tape installed,,"Masking tape installed, Where neat lines are required ",INSTALL
,,Seals width 6mm to 15mm,,Seals width 6mm to 15mm,INSTALL
,,Seals : Roller test completed,,Seals : Roller test completed,INSTALL
,,Glass Defect Free,,glass defect free,glazing
,,Glass Type - Installed Correctly,,glazing,glass type - installed correctly
,,Glass Installed - Correct Orientation,,glass installed - correct orientation,glazing
,,Glass Wedged/Siliconed,,glazing,glass wedged / siliconed
,,Backpan installed & sealed,,glazing,backpan installed & sealed
,,Insulation installed,,glazing,insulation installed
,,Silicone not damaged,,silicone not damaged,glazing
,,Defects List Completed,,handover,defects list completed
,,Window opening Functional,,window opening functional,handover
,,Doors Operational,,handover,doors operational
,,Handover Keys,,handover keys,handover
,,,,,
Townhouse North Overall Progress,,,,,
,Scope,,,townhouse north,
,Rows,,,,
,,Level 02,dynamic,townhouse north,level 02
,,Level 03,dynamic,level 03,townhouse north
,Columns,,,,
,,Openings Correct as per SD,,pre-start,openings correct as per sd
,,Area Tidy,,pre-start,area tidy
,,Correct Packing and positioned,,Correct Packing and positioned,INSTALL
,,Sill Flashing installed,,Sill Flashing installed,INSTALL
,,Frame Installed Correctly,,Frame Installed Correctly,INSTALL
,,Fixings as per SD's/Overseal,,Fixings as per SD's / Overseal Complete,INSTALL
,,Soaker installed and sealed,,Soaker installed and sealed,INSTALL
,,Outer frame rubbered,,Outer frame rubbered,INSTALL
,,Head & External Flashings Installed,,Head & External Flashings Installed,INSTALL
,,Hardware Installed & Operational,,Hardware Installed and Operational,INSTALL
,,Primer - ,Primer - ,Hardware Installed and Operational,INSTALL
,,Seals & PEF Rod Completed,,Seals and PEF Rod Completed,INSTALL
,,Masking tape installed,,"Masking tape installed, Where neat lines are required ",INSTALL
,,Seals width 6mm to 15mm,,Seals width 6mm to 15mm,INSTALL
,,Seals : Roller test completed,,Seals : Roller test completed,INSTALL
,,Glass Defect Free,,glass defect free,glazing
,,Glass Type - Installed Correctly,,glazing,glass type - installed correctly
,,Glass Installed - Correct Orientation,,glass installed - correct orientation,glazing
