Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
954228ba-4904-5755-9aeb-22eb57436a0c,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 29/Roof,Initial Stressing,Concrete test results (RCC) Attach report,
fc96c151-e651-5dc4-b530-b95c187d460f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 29/Roof,Final Stressing,Concrete test results (RCC),
1ef40f87-6a44-5059-a38e-88a4d52c785a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Basement 1,Pour 1,Final Stressing,Concrete test results (RCC)
0cd527b7-d024-51b7-9789-e9e313529a9e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Basement 1,Pour 3,Initial Stressing,Concrete test results (RCC) Attach report
00ff0d38-3a26-5e01-8a8d-45ebc5883b4f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Basement 1,Pour 3,Final Stressing,Concrete test results (RCC)
8c833163-eb3b-51ea-a95d-d32136bef0e8,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Basement 1,Pour 4,Initial Stressing,Concrete test results (RCC) Attach report
051f2edb-a71f-56ef-a84c-bc0387a271d0,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Basement 1,Pour 4,Final Stressing,Concrete test results (RCC)
3f610219-d52a-51a7-bf37-e1a1ea679b11,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Lower Ground,Pour 1A,Initial Stressing,Concrete test results (RCC) Attach report
00da1dd2-6549-51fe-b233-814d9bdb23b4,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Lower Ground,Pour 1A,Final Stressing,Concrete test results (RCC)
a34e6da0-528a-5e75-ab53-ceb2b4e95991,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Lower Ground,Pour 2A,Initial Stressing,Concrete test results (RCC) Attach report
0e19ee65-f04b-578c-93dd-eb0ba960b308,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Lower Ground,Pour 2A,Final Stressing,Concrete test results (RCC)
66932d4c-bf62-5e25-b93d-6cd449d2903c,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Lower Ground,Pour 3,Final Stressing,Concrete test results (RCC)
f2803a9a-f036-5d4c-a1cd-08df1ff14f4e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Lower Ground,Pour 4,Initial Stressing,Concrete test results (RCC) Attach report
69ef0775-17bc-5822-b7b4-0f4351e2a5e5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Lower Ground,Pour 4,Final Stressing,Concrete test results (RCC)
8d98e819-236e-50ef-aab2-ff0fb7e026ea,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Lower Ground,Pour 1B,Initial Stressing,Concrete test results (RCC) Attach report
3e182a47-df50-589c-81af-27dd87edc8c8,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Lower Ground,Pour 1B,Final Stressing,Concrete test results (RCC)
be2d7c27-a629-503e-8b2c-6fd4111ba24d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Lower Ground,Pour 2B,Initial Stressing,Concrete test results (RCC) Attach report
802d5b28-fc47-5f7c-8de9-c34c5ae4183f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Lower Ground,Pour 2B,Final Stressing,Concrete test results (RCC)
1f4f7ae5-34e8-55d2-8204-2cdadd80c8db,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Upper Ground,Pour 1,Initial Stressing,Concrete test results (RCC) Attach report
f0023891-c62b-5ecd-8300-24ce3897b51a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Upper Ground,Pour 1,Final Stressing,Concrete test results (RCC)
78549cac-1532-51ba-9a0f-d9298e6d4c01,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Upper Ground,Pour 2,Initial Stressing,Concrete test results (RCC) Attach report
5dcb3bb2-3e99-5a75-b7f3-5af740a83d2e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Upper Ground,Pour 3,Initial Stressing,Concrete test results (RCC) Attach report
d5df3225-73ac-52d0-81ca-95a265167d14,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Upper Ground,Pour 3,Final Stressing,Concrete test results (RCC)
40ace7d1-9783-50be-9825-46b8c9e780d8,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Upper Ground,Pour 4,Initial Stressing,Concrete test results (RCC) Attach report
d53ee978-a73c-51aa-8643-91b1b1d9b549,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Upper Ground,Pour 4,Final Stressing,Concrete test results (RCC)
f9185229-a8bc-51ac-a04b-631413b334a7,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 1,Pour 1,Initial Stressing,Concrete test results (RCC) Attach report
7cb57fcc-d5eb-5dc9-b8b5-7389ed74af8b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 1,Pour 1,Final Stressing,Concrete test results (RCC)
bdfa2bac-af04-5648-81f3-7d86069953bc,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 1,Pour 2,Initial Stressing,Concrete test results (RCC) Attach report
c084e367-a645-5cdc-9cf4-c51ccca502f9,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 1,Pour 2,Final Stressing,Concrete test results (RCC)
d2bd9256-b45e-545b-8168-4df2603c5eed,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 1,Pour 3,Final Stressing,Concrete test results (RCC)
957b22b3-da94-5f21-b8aa-13c501baddf0,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 1,Pour 4,Initial Stressing,Concrete test results (RCC) Attach report
40335f7f-14c5-5c8e-a517-3cb50f111d00,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 1,Pour 4,Final Stressing,Concrete test results (RCC)
08893fa5-cebc-5000-8b7b-f5306866f831,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 1,Pour 5,Initial Stressing,Concrete test results (RCC) Attach report
c9c18fea-b944-5631-8e50-4a7bed05bfa8,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 1,Pour 5,Final Stressing,Concrete test results (RCC)
b28e1c98-a947-52ab-9d69-a8d5b97e3a4a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 2,Pour 1,Initial Stressing,Concrete test results (RCC) Attach report
8e7036cf-bfdd-504d-9ddb-348b8782ba3a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 2,Pour 2,Initial Stressing,Concrete test results (RCC) Attach report
d67aab90-4cdc-5f5e-bf0b-60d05e743f48,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 3,Pour 1,Initial Stressing,Concrete test results (RCC) Attach report
ac1ee1a2-9dfd-5e62-be2f-4062139b8e07,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 3,Pour 1,Final Stressing,Concrete test results (RCC)
ee51679c-452d-5f78-81db-be853e6e6f5c,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 3,Pour 2,Initial Stressing,Concrete test results (RCC) Attach report
af5657de-6957-55af-a682-3b5a7e7969ad,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 3,Pour 2,Final Stressing,Concrete test results (RCC)
3aec2a76-458f-507e-8517-891d24b296d3,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 4,Pour 1,Final Stressing,Concrete test results (RCC)
19139cf2-1a6c-550b-adab-ab8798f023c7,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 4,Pour 2,Initial Stressing,Concrete test results (RCC) Attach report
b8527bb7-59a7-54ed-ab6b-94798eea0f17,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 4,Pour 2,Final Stressing,Concrete test results (RCC)
5f18fc2c-278c-5990-9216-b106ba26c04b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 5,Pour 1,Initial Stressing,Concrete test results (RCC) Attach report
882ced83-fdde-5386-a73e-fe214d1f0490,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 5,Pour 1,Final Stressing,Concrete test results (RCC)
4028a180-f784-52e0-b898-dacaf6a111c5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 5,Pour 2,Initial Stressing,Concrete test results (RCC) Attach report
6fcf8b1c-1006-5e95-8531-9643cd68fe2e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 5,Pour 2,Final Stressing,Concrete test results (RCC)
f5e15efb-eb71-5812-aeaf-a38cc6611066,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 6,Pour 1,Initial Stressing,Concrete test results (RCC) Attach report
50d32e1c-4529-5514-95b0-17d4fbf3734d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Tower,Level 6,Pour 1,Final Stressing,Concrete test results (RCC)
