resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Level 39,,,,,,,,
External Elements Installation Checklist,checklist,,,,External,,,,,,,
Cleaning,checklist,,,,Cleaning,,,,,,,
,step,,,,Lobby,,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,LOUV,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W09-W,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W09-E,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W08,,,,,,
,step,,,,3901,,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W07-L,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W02-J,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W05-C,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W01-E,,,,,,
,step,,,,3902,,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W07-F,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W04-B,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W05,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W01,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W29,,,,,,
,step,,,,3903,,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W32,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W01,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W05,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W02,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W07-B,,,,,,
,step,,,,3904,,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W07-B,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W02,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W05,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W01,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W30,,,,,,
,step,,,,3905,,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W04-L,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W02-B,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W20-A,,,,,,
,step,,,,3906,,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W28,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W21-A,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W14,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W04,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,WP,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W01,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W02-A,,,,,,
,step,,,,3907,,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W10,,,,,,
Windows/Doors Installation Checklist,checklist,,,,,W11,,,,,,
