Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Windows/Doors Installation Progress (Levels 39-45),,,,,,
,Scope,,,site qa,,
,Rows,,,,,
,,Level 39 - Lobby,dynamic,level 39,site qa,lobby
,,Level 39 - 3901,dynamic,3901,level 39,site qa
,,Level 39 - 3902,dynamic,3902,level 39,site qa
,,Level 39 - 3903,dynamic,3903,level 39,site qa
,,Level 39 - 3904,dynamic,3904,level 39,site qa
,,Level 39 - 3905,dynamic,3905,level 39,site qa
,,Level 39 - 3906,dynamic,3906,level 39,site qa
,,Level 39 - 3907,dynamic,3907,level 39,site qa
,,Level 39 - 3908,dynamic,3908,level 39,site qa
,,Level 39 - 3909,dynamic,3909,level 39,site qa
,,Level 40 - Lobby,dynamic,level 40,site qa,lobby
,,Level 40 - 4001,dynamic,4001,level 40,site qa
,,Level 40 - 4002,dynamic,4002,level 40,site qa
,,Level 40 - 4003,dynamic,4003,level 40,site qa
,,Level 40 - 4004,dynamic,4004,level 40,site qa
,,Level 40 - 4005,dynamic,4005,level 40,site qa
,,Level 40 - 4006,dynamic,4006,level 40,site qa
,,Level 40 - 4007,dynamic,4007,level 40,site qa
,,Level 40 - 4008,dynamic,4008,level 40,site qa
,,Level 40 - 4009,dynamic,4009,level 40,site qa
,,Level 41 - Lobby,dynamic,level 41,site qa,lobby
,,Level 41 - 4101,dynamic,4101,level 41,site qa
,,Level 41 - 4102,dynamic,4102,level 41,site qa
,,Level 41 - 4103,dynamic,4103,level 41,site qa
,,Level 41 - 4104,dynamic,4104,level 41,site qa
,,Level 41 - 4105,dynamic,4105,level 41,site qa
,,Level 41 - 4106,dynamic,4106,level 41,site qa
,,Level 41 - 4107,dynamic,4107,level 41,site qa
,,Level 41 - 4108,dynamic,4108,level 41,site qa
,,Level 41 - 4109,dynamic,4109,level 41,site qa
,,Level 42 - Lobby,dynamic,level 42,site qa,lobby
,,Level 42 - 4201,dynamic,4201,level 42,site qa
,,Level 42 - 4202,dynamic,4202,level 42,site qa
,,Level 42 - 4203,dynamic,4203,level 42,site qa
,,Level 42 - 4204,dynamic,4204,level 42,site qa
,,Level 42 - 4205,dynamic,4205,level 42,site qa
,,Level 42 - 4206,dynamic,4206,level 42,site qa
,,Level 42 - 4207,dynamic,4207,level 42,site qa
,,Level 42 - 4208,dynamic,4208,level 42,site qa
,,Level 42 - 4209,dynamic,4209,level 42,site qa
,,Level 43 - Lobby,dynamic,level 43,site qa,lobby
,,Level 43 - 4301,dynamic,4301,level 43,site qa
,,Level 43 - 4302,dynamic,4302,level 43,site qa
,,Level 43 - 4303,dynamic,4303,level 43,site qa
,,Level 43 - 4304,dynamic,4304,level 43,site qa
,,Level 43 - 4305,dynamic,4305,level 43,site qa
,,Level 43 - 4306,dynamic,4306,level 43,site qa
,,Level 43 - 4307,dynamic,4307,level 43,site qa
,,Level 43 - 4308,dynamic,4308,level 43,site qa
,,Level 43 - 4309,dynamic,4309,level 43,site qa
,,Level 44 - Lobby,dynamic,level 44,site qa,lobby
,,Level 44 - 4401,dynamic,4401,level 44,site qa
,,Level 44 - 4402,dynamic,4402,level 44,site qa
,,Level 44 - 4403,dynamic,4403,level 44,site qa
,,Level 44 - 4404,dynamic,4404,level 44,site qa
,,Level 44 - 4405,dynamic,4405,level 44,site qa
,,Level 44 - 4406,dynamic,4406,level 44,site qa
,,Level 44 - 4407,dynamic,4407,level 44,site qa
,,Level 44 - 4408,dynamic,4408,level 44,site qa
,,Level 44 - 4409,dynamic,4409,level 44,site qa
,,Level 45 - Lobby,dynamic,level 45,site qa,lobby
,,Level 45 - 4501,dynamic,4501,level 45,site qa
,,Level 45 - 4502,dynamic,4502,level 45,site qa
,,Level 45 - 4503,dynamic,4503,level 45,site qa
,,Level 45 - 4504,dynamic,4504,level 45,site qa
,,Level 45 - 4505,dynamic,4505,level 45,site qa
,,Level 45 - 4506,dynamic,4506,level 45,site qa
,,Level 45 - 4507,dynamic,4507,level 45,site qa
,,Level 45 - 4508,dynamic,4508,level 45,site qa
,,Level 45 - 4509,dynamic,4509,level 45,site qa
,Columns,,,,,
,,Waterproofing angle completed,,waterproofing angle completed,,
,,Installation of sub-sill and caulked,,installation of sub-sill and caulked,,
,,Installation of sub-head and caulked,,installation of sub-head and caulked,,
,,Install frames including trims to doors,,install frames including trims to doors,,
,,Install windows and trimming,,install windows and trimming,,
,,Install door panels,,install door panels,,
,,Installation of all hardware,,installation of all hardware,,
,,Ensure all external and internal angles are sealed,,ensure all external and internal angles are sealed,,
,,Handover,,handover,,
