"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"70aa0ed2-6f97-4842-ab6f-f9e9d32ad4ba","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"403e3a53-b348-4287-8b9c-7f625a2a999c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Ground Pressure Services"
"2ac25a93-84bd-44d8-9d56-abb4f07dbe69","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Ground Pressure Services","R3"
"08ae1125-552e-43bd-a1c5-4ac3342a8810","","checklist-sectioned","not-started","ITP 1- In Ground Pressure Services - Polyethylene (Fusion Weld)","checklist","FALSE","FALSE","Site QA","In Ground Pressure Services","R3","ITP 1- In Ground Pressure Services - Polyethylene (Fusion Weld) water connections"
"8269ca6b-4e91-4bad-9e8a-5c6cbb8337d7","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","In Ground Pressure Services","B2"
"cb23ac3e-2746-425e-8daf-2e302b5060a9","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","In Ground Drainage Services"
"916af501-df19-4be5-ac75-ac6682453359","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","In Ground Drainage Services","B2"
"8330fbc4-cd1c-49c1-be13-2c2c79fbb327","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","In Ground Pits & Tanks"
"8078c1d3-d474-46c8-9b33-80b7532f8688","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","In Ground Pits & Tanks","B2"
"b371d30b-2a3a-419c-890e-7e4c6785a7d2","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars"
"5284112f-89c6-4502-aa3a-ee46948da353","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","B2"
"cc2def92-17eb-467f-9ed5-e9085fff78e1","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","B2","Retail"
"13afba71-b0a9-42dc-a707-9fa7c487da54","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","B2","Commercial"
"4509ffe4-b07e-416d-90da-0d3199555e60","","checklist-sectioned","pass","ITP 2 - In Ground Drainage Services","checklist","FALSE","FALSE","Site QA","Penetrations & Fire Collars","B2","Commercial","ITP 2 - In Ground Drainage Services - B2 pour 4"
"14de4375-c2f5-4fc8-8894-64eb53d1a54d","","checklist-sectioned","pass","ITP 3 - In Ground Pits & Tanks","checklist","FALSE","FALSE","Site QA","Penetrations & Fire Collars","B2","Commercial","ITP 3 - In Ground Pits & Tanks - B1 pour 4"
"0538bd90-e2f9-4a26-a8af-f27ff93661a4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","B2","Residential"
"c7b014b7-184d-4652-90f9-0c6d9b29e306","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","B1"
"591a4786-f0b8-47d5-bfe8-10eb597da536","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","B1","Retail"
"878f8371-234b-49b4-87b9-adff169633bc","","checklist-sectioned","pass","ITP 4 - Set Out - Penetrations & Fire Collars","checklist","FALSE","FALSE","Site QA","Penetrations & Fire Collars","B1","Retail","ITP 4 - Set Out - Penetrations & Fire Collars - B1 pour 10 nw corner"
"b2d1e609-a5d4-4a52-932c-fbc14b01f48a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","B1","Commercial"
"c9df6079-5a9c-4890-90ef-a68ad37f7943","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","B1","Residential"
"bce8d224-7652-4bf2-a66a-b400874bff55","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","R2"
"fd4a4c5e-43fa-48b0-9c47-778c10b64b7a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","R2","Retail"
"98cb7bc5-9425-48b4-a0b7-3cfa388e8fa6","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","R3"
"06f7b899-04fb-41d0-8438-a696e98adbba","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","R3","Retail"
"10123d49-8412-499d-b2e4-68e5ca118933","","checklist-sectioned","pass","ITP 4 - Set Out - Penetrations & Fire Collars","checklist","FALSE","FALSE","Site QA","Penetrations & Fire Collars","R3","Retail","ITP 4 - Set Out - Penetrations & Fire Collars W1 wall penetrations R03-R04"
"f3ff1644-87c5-49cc-9385-eb7788f9cdf7","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","R3 Mez"
"a455c838-a639-4550-b21e-d86235e030c0","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","R3 Mez","Retail"
"4babe68f-7647-4bb6-86d0-635ffa3aa05f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","R4"
"ee01e46c-2302-494e-af06-a6f0d8efbcf5","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","R4","Retail"
"5ad63eff-398a-45bf-86ae-ed70e1fdc423","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","R5"
"eba592d4-cd55-4a39-8f60-028ac58f1869","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","R5","Retail"
"575b2c5c-d049-4550-9642-9fb9a8f1ad16","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","R6"
"da4fa78b-5448-41b5-bf0a-cbcb22afe18f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","R6","Retail"
"1ae2cf0d-4e6f-45b2-b654-3cfdb629d2ce","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","C7"
"1ad847fc-b81c-4216-ba5a-d0dcb8b57691","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","C7","Commercial"
"a05198ed-fd65-4752-8738-847eb622a362","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","C8"
"046b7560-860a-4444-983b-1cb6bf40ee59","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","C8","Commercial"
"6ec1092f-fc2f-4d66-90f5-ce0f8124d7c2","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","C9"
"ca44aada-b25e-460a-b100-e89371d1d2aa","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","C9","Commercial"
"b466e293-8ee0-4353-8b7d-1c9bf1bebc26","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Penetrations & Fire Collars","C10"
