"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"adb52db5-b127-4016-a8c6-879bf45d2826","","pass","","folder","TRUE","FALSE","Site QA"
"81d555ab-471d-4139-8c99-463c14c9a9a7","","pass","","folder","TRUE","FALSE","Site QA","Temp Boards"
"637b7ae5-5893-4b74-b634-92bb3661de87","","pass","","folder","TRUE","FALSE","Site QA","Temp Boards","Basement"
"24650150-f73d-4d73-ba6f-18d0e30e0390","","pass","ITP No. 19 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp Boards","Basement","ITP No. 19 Installation of Temporary Power Board"
"f697e95f-25a3-4c6a-a199-7e292db73c32","","pass","","folder","TRUE","FALSE","Site QA","Temp Boards","Ground Floor"
"ed4e756e-d3c7-4cfe-a3a3-91faf5db6dd7","","pass","ITP No. 19 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp Boards","Ground Floor","ITP No. 19 Installation of Temporary Power Board"
"4028d576-d517-4f91-94b7-a7601848b192","","pass","","folder","TRUE","FALSE","Site QA","Temp Boards","Level 1"
"f538be85-a733-4066-bdf4-e70a06db9d68","","pass","ITP No. 19 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp Boards","Level 1","ITP No. 19 Installation of Temporary Power Board"
"4158c3a0-484d-4abf-b748-268c5ab47b00","","pass","","folder","TRUE","FALSE","Site QA","Temp Boards","Level 2"
"45a5919c-83e3-4ce2-a072-22e2c8651cf5","","pass","ITP No. 19 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp Boards","Level 2","ITP No. 19 Installation of Temporary Power Board"
"e01137f7-735d-4f19-8471-c266afe78192","","pass","","folder","TRUE","FALSE","Site QA","Temp Boards","Level 3"
"91c1c8c3-429c-4f3a-af12-e78ce4a21e22","","pass","","folder","TRUE","FALSE","Site QA","Temp Boards","Level 3","South TDB"
"b5f9cf04-d126-44cf-a9f0-9ff53bb92c3f","","pass","ITP No. 19 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp Boards","Level 3","South TDB","Installation of Temporary Power Board"
"0803c9c0-6d8a-4357-9dc9-63d4578c874d","","pass","","folder","TRUE","FALSE","Site QA","Temp Boards","Level 3","Middle TDB"
"3d0bf77c-0f39-4307-b33c-7e13aaf5e938","","pass","ITP No. 19 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp Boards","Level 3","Middle TDB","Installation of Temporary Power Board"
"7c8adf88-0aa4-4681-bd56-45bbf44d8995","","pass","","folder","TRUE","FALSE","Site QA","Temp Boards","Level 3","North TDB"
"d860a446-8575-4ea9-99a5-650c173538ca","","pass","ITP No. 19 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp Boards","Level 3","North TDB","Installation of Temporary Power Board"
"3e882d70-ff38-49f8-abd4-6565fe43880d","","pass","","folder","TRUE","FALSE","Site QA","Temp Boards","Level 4"
"b64ea9be-8ed3-4e58-89c7-06a4c51fc7b7","","pass","ITP No. 19 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp Boards","Level 4","ITP No. 19 Installation of Temporary Power Board"
"b27975d3-d62f-4dc8-a195-9c0159dafc93","","pass","","folder","TRUE","FALSE","Site QA","Temp Boards","Roof"
"b5c9fdaa-0959-4085-abde-7782f12a8fbd","","pass","ITP No. 19 Installation of Temporary Power Board","checklist","FALSE","FALSE","Site QA","Temp Boards","Roof","ITP No. 19 Installation of Temporary Power Board"
"af3412ff-da8f-4839-b31a-0f00f2d1e698","","pass","","folder","TRUE","FALSE","Site QA","Temp Lighting"
"9e989b80-e040-4c66-9426-bddbf491c254","","pass","","folder","TRUE","FALSE","Site QA","Temp Lighting","Basement"
"5c76c26a-70d1-4bfd-a0be-b60828da9b27","","pass","ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp Lighting","Basement","ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal"
"3f935069-a11a-4f50-9c0f-6b45035d6c87","","pass","","folder","TRUE","FALSE","Site QA","Temp Lighting","Ground Floor"
"b90767ad-78b1-461f-8acf-cd95e89d6fcd","","pass","ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal","checklist","FALSE","FALSE","Site QA","Temp Lighting","Ground Floor","ITP No. 14 Construction Wiring, Installation, Test and Tag & Removal"
"1c1c1421-f0fd-4bd8-b179-e70fd0001eb3","","pass","","folder","TRUE","FALSE","Site QA","Temp Lighting","Level 1"
