Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
a78c0447-4b9f-41c2-ad36-2caaed8d4a45,,checklist-flat,not-started,bc4a0bf0fa0726d314bee3823920cba02ec3587486d9dc95ec47e45c89ff4862,checklist-flat,FALSE,FALSE,Contact Energy - Tauhara,Inground Earthing,Fencing & Gates,Earthing,Fence Bonds,Fence Bond #1
a1e3c627-0a9d-4485-b259-4769984c69e0,,checklist-flat,not-started,bc4a0bf0fa0726d314bee3823920cba02ec3587486d9dc95ec47e45c89ff4862,checklist-flat,FALSE,FALSE,Contact Energy - Tauhara,Inground Earthing,Fencing & Gates,Earthing,Fence Bonds,Fence Bond #2
89a1b5ce-f718-4dad-8a37-bf283db21bd0,,checklist-flat,not-started,bc4a0bf0fa0726d314bee3823920cba02ec3587486d9dc95ec47e45c89ff4862,checklist-flat,FALSE,FALSE,Contact Energy - Tauhara,Inground Earthing,Fencing & Gates,Earthing,Fence Bonds,Fence Bond #3
407cb1c9-5972-46c9-820d-f14ac0593aee,,checklist-flat,not-started,bc4a0bf0fa0726d314bee3823920cba02ec3587486d9dc95ec47e45c89ff4862,checklist-flat,FALSE,FALSE,Contact Energy - Tauhara,Inground Earthing,Fencing & Gates,Earthing,Fence Bonds,Fence Bond #4
2830549e-ffbb-4c4b-af8f-a9f9dff7c2f3,,checklist-flat,not-started,bc4a0bf0fa0726d314bee3823920cba02ec3587486d9dc95ec47e45c89ff4862,checklist-flat,FALSE,FALSE,Contact Energy - Tauhara,Inground Earthing,Fencing & Gates,Earthing,Fence Bonds,Fence Bond #5
917ce179-d14c-4be4-9381-b7d76c94d509,,checklist-flat,not-started,bc4a0bf0fa0726d314bee3823920cba02ec3587486d9dc95ec47e45c89ff4862,checklist-flat,FALSE,FALSE,Contact Energy - Tauhara,Inground Earthing,Fencing & Gates,Earthing,Fence Bonds,Fence Bond #6
be099f4f-2c78-4349-b60f-1745e3fcb72a,,checklist-flat,not-started,bc4a0bf0fa0726d314bee3823920cba02ec3587486d9dc95ec47e45c89ff4862,checklist-flat,FALSE,FALSE,Contact Energy - Tauhara,Inground Earthing,Fencing & Gates,Earthing,Fence Bonds,Fence Bond #7
7357ecd8-39fd-4a76-b3ba-0b6c6303629e,,checklist-flat,not-started,bc4a0bf0fa0726d314bee3823920cba02ec3587486d9dc95ec47e45c89ff4862,checklist-flat,FALSE,FALSE,Contact Energy - Tauhara,Inground Earthing,Fencing & Gates,Earthing,Fence Bonds,Fence Bond #8
6a25dfd2-a276-45d5-9afc-a8b8ee9c06be,,checklist-flat,not-started,bc4a0bf0fa0726d314bee3823920cba02ec3587486d9dc95ec47e45c89ff4862,checklist-flat,FALSE,FALSE,Contact Energy - Tauhara,Inground Earthing,Fencing & Gates,Earthing,Fence Bonds,Fence Bond #9
730c5c62-bf9b-4df9-a815-55f459c3e3fd,,checklist-flat,not-started,bc4a0bf0fa0726d314bee3823920cba02ec3587486d9dc95ec47e45c89ff4862,checklist-flat,FALSE,FALSE,Contact Energy - Tauhara,Inground Earthing,Fencing & Gates,Earthing,Fence Bonds,Fence Bond #10
