resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,In Grounds,,,,,,,,
,step,,,,B2 ,,,,,,,
Ingrounds - Drainage,checklist,,,,,Drainage,,,,,,
Ingrounds - Pumpwells/Tanks/Pits,checklist,,,,,Pumpwells/Tanks/Pits,,,,,,
Ingrounds - Cast in,checklist,,,,,Cast in,,,,,,
,step,,,,B1 (Lower),,,,,,,
Ingrounds - Drainage,checklist,,,,,Drainage,,,,,,
Ingrounds - Pumpwells/Tanks/Pits,checklist,,,,,Pumpwells/Tanks/Pits,,,,,,
Ingrounds - Cast in,checklist,,,,,Cast in,,,,,,
Ingrounds - Sewer BT Authority Connection,checklist,,,,,Sewer BT Authority Connection,,,,,,
Ingrounds - Stormwater LPD,checklist,,,,,Stormwater LPD,,,,,,
Ingrounds - Authority connection to meter room,checklist,,,,,Authority Connection to Meter Room,,,,,,
,step,,,Hydraulic Services,,,,,,,,
,step,,,,Penetrations (incl Cast In),,,,,,,
,step,,,,,B2,,,,,,
Peno - Slab,checklist,,,,,,Slab,,,,,
Peno - Wall,checklist,,,,,,Wall,,,,,
,step,,,,,B1,,,,,,
Peno - Slab,checklist,,,,,,Slab,,,,,
Peno - Wall,checklist,,,,,,Wall,,,,,
,step,,,,,Ground,,,,,,
Peno - Slab,checklist,,,,,,Slab,,,,,
Peno - Wall,checklist,,,,,,Wall,,,,,
Peno - Cast In,checklist,,,,,,Cast In,,,,,
,step,,,,,Level 1,,,,,,
Peno - Slab,checklist,,,,,,Slab,,,,,
Peno - Wall,checklist,,,,,,Wall,,,,,
,step,,,,,Level 2,,,,,,
Peno - Slab,checklist,,,,,,Slab,,,,,
Peno - Wall,checklist,,,,,,Wall,,,,,
,step,,,,,Level 3,,,,,,
Peno - Slab,checklist,,,,,,Slab,,,,,
Peno - Wall,checklist,,,,,,Wall,,,,,
,step,,,,,Level 4,,,,,,
Peno - Slab,checklist,,,,,,Slab,,,,,
Peno - Wall,checklist,,,,,,Wall,,,,,
,step,,,,,Level 5,,,,,,
Peno - Slab,checklist,,,,,,Slab,,,,,
Peno - Wall,checklist,,,,,,Wall,,,,,
,step,,,,,Level 6,,,,,,
Peno - Slab,checklist,,,,,,Slab,,,,,
Peno - Wall,checklist,,,,,,Wall,,,,,
,step,,,,,Level 7,,,,,,
Peno - Slab,checklist,,,,,,Slab,,,,,
Peno - Wall,checklist,,,,,,Wall,,,,,
,step,,,,,Level 8,,,,,,
Peno - Slab,checklist,,,,,,Slab,,,,,
Peno - Wall,checklist,,,,,,Wall,,,,,
,step,,,,"Drains, Stacks & Vents",,,,,,,
,step,,,,,B2,,,,,,
"Stack Riser: Sewer, Stormwater, Vent & Greasy Vent",checklist,,,,,,"Stack Riser: Sewer, Stormwater, Vent & Greasy Vent",,,,,
"Drains: Underslung: Sewer, Stormwater & Vent",checklist,,,,,,"Drains - Underslung: Sewer, Stormwater & Vent",,,,,
Drains: Underslung: Greasy Waste,checklist,,,,,,Drains: Greasy Waste - Underslung,,,,,
Drains: Underslung: Pumpline,checklist,,,,,,Drains: Pumpline - Underslung,,,,,
,step,,,,,B1,,,,,,
"Stack Riser: Sewer, Stormwater, Vent & Greasy Vent",checklist,,,,,,"Stack Riser: Sewer, Stormwater, Vent & Greasy Vent",,,,,
"Drains: Underslung: Sewer, Stormwater & Vent",checklist,,,,,,"Drains - Underslung: Sewer, Stormwater & Vent",,,,,
